,1 Month Anomaly Rainfalls (%),3 Months Anomaly Rainfalls (%),Area,Code,FCG,Fatalities,Lat,Lon,NDVI,NDVI Anomaly,Population,Rainfalls (mm),Ramadan,Waterways,rCSI,region,Datetime,Easting,Northing
1330,,,8.956520087755024,15,13.312215843857633,0.0,3.797182888368887,14.22083036504301,,,1108419,,0.0,52.535199090334274,24.798828932261767,East,2021-08-23,2225526.135485637,-5090283.821658097
1331,,,8.956520087755024,15,16.629230769230798,0.0,3.797182888368887,14.22083036504301,,,1108419,,0.0,52.535199090334274,25.023076923076967,East,2021-08-24,2225526.135485637,-5090283.821658097
1332,,,8.956520087755024,15,20.86763320712896,0.0,3.797182888368887,14.22083036504301,,,1108419,,0.0,52.535199090334274,29.34917120694425,East,2021-08-25,2225526.135485637,-5090283.821658097
1333,,,8.956520087755024,15,24.35098507462689,0.0,3.797182888368887,14.22083036504301,,,1108419,,0.0,52.535199090334274,32.596477611940344,East,2021-08-26,2225526.135485637,-5090283.821658097
1334,,,8.956520087755024,15,26.21890860692104,0.0,3.797182888368887,14.22083036504301,,,1108419,,0.0,52.535199090334274,31.56615794143745,East,2021-08-27,2225526.135485637,-5090283.821658097
1335,,,8.956520087755024,15,27.26911435346816,0.0,3.797182888368887,14.22083036504301,,,1108419,,0.0,52.535199090334274,25.327239641657343,East,2021-08-28,2225526.135485637,-5090283.821658097
1336,,,8.956520087755024,15,28.268277511961735,0.0,3.797182888368887,14.22083036504301,,,1108419,,0.0,52.535199090334274,25.11977671451357,East,2021-08-29,2225526.135485637,-5090283.821658097
1337,,,8.956520087755024,15,30.18595848595848,0.0,3.797182888368887,14.22083036504301,,,1108419,,0.0,52.535199090334274,21.21359890109889,East,2021-08-30,2225526.135485637,-5090283.821658097
1338,102.948505707066,106.110504189275,8.956520087755024,15,33.48121783876504,0.0,3.797182888368887,14.22083036504301,0.842938,100.066969958998,1108419,67.62,0.0,52.535199090334274,21.579416809605508,East,2021-08-31,2225526.135485637,-5090283.821658097
1339,,,8.956520087755024,15,35.00329485329489,0.0,3.797182888368887,14.22083036504301,,,1108419,,0.0,52.535199090334274,18.90964405964408,East,2021-09-01,2225526.135485637,-5090283.821658097
1340,,,8.956520087755024,15,34.58971804511278,0.0,3.797182888368887,14.22083036504301,,,1108419,,0.0,52.535199090334274,16.954411027568927,East,2021-09-02,2225526.135485637,-5090283.821658097
1341,,,8.956520087755024,15,34.44979064039408,0.0,3.797182888368887,14.22083036504301,,,1108419,,0.0,52.535199090334274,16.868899835796384,East,2021-09-03,2225526.135485637,-5090283.821658097
1342,,,8.956520087755024,15,36.722496147919934,0.0,3.797182888368887,14.22083036504301,,,1108419,,0.0,52.535199090334274,17.877889060092468,East,2021-09-04,2225526.135485637,-5090283.821658097
1343,,,8.956520087755024,15,36.83360389610388,0.0,3.797182888368887,14.22083036504301,,,1108419,,0.0,52.535199090334274,17.675649350649344,East,2021-09-05,2225526.135485637,-5090283.821658097
1344,,,8.956520087755024,15,37.67412280701758,0.0,3.797182888368887,14.22083036504301,,,1108419,,0.0,52.535199090334274,16.842982456140366,East,2021-09-06,2225526.135485637,-5090283.821658097
1345,,,8.956520087755024,15,37.511822794691625,0.0,3.797182888368887,14.22083036504301,,,1108419,,0.0,52.535199090334274,17.471811085089758,East,2021-09-07,2225526.135485637,-5090283.821658097
1346,,,8.956520087755024,15,37.66563492063493,0.0,3.797182888368887,14.22083036504301,,,1108419,,0.0,52.535199090334274,17.297936507936512,East,2021-09-08,2225526.135485637,-5090283.821658097
