"","Datetime","region","population","FCS","rCSI","dataType","n_conflicts","n_fatalities","log_fatalities","rolling_sum_fatalities","rolling_sum_conflicts","log_rolling_sum_fatalities","food_inflation","headline_inflation","currency_exchange","food_inflation_spline","headline_inflation_spline","currency_exchange_spline"
"11211",2023-09-10,"Adamawa",4946724,0.566799967008469,0.496840939579407,"SURVEY",0,0,0,1,3,0.693147180559945,NA,NA,NA,30.8903197131288,26.8958444716905,732.383226248945
"11245",2023-09-11,"Adamawa",4946724,0.561089925372833,0.49619182311364,"SURVEY",2,2,1.09861228866811,3,5,1.38629436111989,NA,NA,737.54,30.9175423009317,26.9149581032469,737.54
"11275",2023-09-12,"Adamawa",4946724,0.546404852989575,0.50312995024586,"SURVEY",0,0,0,3,5,1.38629436111989,NA,NA,770.33,30.9447913452229,26.9340751628584,770.33
"11302",2023-09-13,"Adamawa",4946724,0.550298945322197,0.50398081639485,"SURVEY",0,0,0,3,5,1.38629436111989,NA,NA,746.18,30.972106282153,26.9532197477988,746.18
"11329",2023-09-14,"Adamawa",4946724,0.548506850190146,0.501857997333185,"SURVEY",0,0,0,3,5,1.38629436111989,NA,NA,783,30.9995265478728,26.9724159553417,783
"11377",2023-09-15,"Adamawa",4946724,0.549100980770304,0.501016834575772,"SURVEY",0,0,0,3,5,1.38629436111989,NA,NA,767.74,31.0270915785331,26.991687882761,767.74
"11403",2023-09-16,"Adamawa",4946724,0.552509903524029,0.491282917745158,"SURVEY",0,0,0,3,5,1.38629436111989,NA,NA,NA,31.0548408102845,27.0110596273302,748.938073984802
"11440",2023-09-17,"Adamawa",4946724,0.555257984880499,0.494180997363103,"SURVEY",0,0,0,3,5,1.38629436111989,NA,NA,NA,31.0828136792779,27.0305552863232,747.543123208144
"11473",2023-09-18,"Adamawa",4946724,0.560389866101282,0.482581805655622,"SURVEY",0,0,0,3,5,1.38629436111989,NA,NA,759.93,31.1110496216639,27.0501989570137,759.93
"11541",2023-09-19,"Adamawa",4946724,0.552314824922514,0.483945940788287,"SURVEY",0,0,0,3,5,1.38629436111989,NA,NA,775.33,31.1395880735933,27.0700147366753,775.33
"11579",2023-09-20,"Adamawa",4946724,0.539289841115049,0.482059844050325,"SURVEY",0,0,0,3,5,1.38629436111989,NA,NA,770.27,31.1684684712168,27.0900267225818,770.27
"11617",2023-09-21,"Adamawa",4946724,0.530034827089605,0.486493889693462,"SURVEY",0,0,0,3,5,1.38629436111989,NA,NA,767.43,31.1977302506852,27.1102590120069,767.43
"11645",2023-09-22,"Adamawa",4946724,0.543015943480978,0.494433892006103,"SURVEY",0,0,0,3,5,1.38629436111989,NA,NA,767.43,31.2274128481492,27.1307357022243,767.43
"11663",2023-09-23,"Adamawa",4946724,0.528565976189494,0.484563925539407,"SURVEY",0,0,0,3,5,1.38629436111989,NA,NA,NA,31.2575556997596,27.1514808905078,770.686376415067
"11695",2023-09-24,"Adamawa",4946724,0.538796989684486,0.483453897973689,"SURVEY",0,0,0,3,5,1.38629436111989,NA,NA,NA,31.288198241667,27.1725186741311,775.525231690128
"11733",2023-09-25,"Adamawa",4946724,0.54259081363747,0.48287290740296,"SURVEY",0,0,0,3,5,1.38629436111989,NA,NA,779.05,31.3193799100223,27.1938731503678,779.05
"11777",2023-09-26,"Adamawa",4946724,0.53912589422818,0.493532891667293,"SURVEY",0,0,0,3,5,1.38629436111989,NA,NA,779.05,31.3511401409762,27.2155684164918,779.05
"11815",2023-09-27,"Adamawa",4946724,0.5496229423756,0.501216967027067,"SURVEY",0,0,0,3,5,1.38629436111989,NA,NA,777.6,31.3835183706794,27.2376285697767,777.6
"11845",2023-09-28,"Adamawa",4946724,0.551509847729528,0.500047910495916,"SURVEY",0,0,0,3,4,1.38629436111989,NA,NA,777.6,31.4165540352826,27.2600777074962,777.6
"11913",2023-09-29,"Adamawa",4946724,0.55046188143911,0.494852957229876,"SURVEY",0,0,0,3,3,1.38629436111989,NA,NA,768,31.4502865709366,27.2829399269242,768
"11938",2023-09-30,"Adamawa",4946724,0.540946897380974,0.488280930975733,"SURVEY",0,0,0,3,3,1.38629436111989,NA,NA,NA,31.4847554137922,27.3062393253342,761.625973420283
"11984",2023-10-01,"Adamawa",4946724,0.54650289767531,0.498595838377075,"SURVEY",1,1,0.693147180559945,4,4,1.6094379124341,31.52,27.33,NA,31.52,27.33,761.601678995171
"12010",2023-10-02,"Adamawa",4946724,0.54210180313274,0.500753832233211,"SURVEY",1,1,0.693147180559945,5,5,1.79175946922805,NA,NA,766.47,31.5560472614473,27.3542384335244,766.47
"12028",2023-10-03,"Adamawa",4946724,0.553438801113626,0.508128814140429,"SURVEY",0,0,0,5,5,1.79175946922805,NA,NA,766.45,31.5928741129675,27.3789406498262,766.45
"12064",2023-10-04,"Adamawa",4946724,0.552298854757209,0.514740866884831,"SURVEY",0,0,0,5,5,1.79175946922805,NA,NA,746.61,31.6304449651303,27.4040850581533,746.61
"12100",2023-10-05,"Adamawa",4946724,0.541278834234536,0.507007870259186,"SURVEY",1,1,0.693147180559945,6,6,1.94591014905531,NA,NA,761.54,31.6687242285055,27.4296500677536,761.54
"12139",2023-10-06,"Adamawa",4946724,0.536056994487665,0.496735819503979,"SURVEY",0,0,0,5,5,1.79175946922805,NA,NA,771.54,31.7076763136629,27.455614087875,771.54
"12184",2023-10-07,"Adamawa",4946724,0.532297941021169,0.490912975941249,"SURVEY",0,0,0,5,5,1.79175946922805,NA,NA,NA,31.7472656311723,27.4819555277653,768.356006341675
"12212",2023-10-08,"Adamawa",4946724,0.546509973065002,0.498580878981726,"SURVEY",0,0,0,5,5,1.79175946922805,NA,NA,NA,31.7874565916036,27.5086527966725,761.007895702719
"12280",2023-10-09,"Adamawa",4946724,0.524986839775172,0.467228816485415,"SURVEY",0,0,0,5,5,1.79175946922805,NA,NA,758.71,31.8282136055266,27.5356843038444,758.71
"12317",2023-10-10,"Adamawa",4946724,0.51493998856617,0.458267936517178,"SURVEY",1,2,1.09861228866811,7,6,2.07944154167984,NA,NA,763.03,31.869501083511,27.5630284585289,763.03
"12356",2023-10-11,"Adamawa",4946724,0.521511812666322,0.456535881120515,"SURVEY",0,0,0,5,4,1.79175946922805,NA,NA,759.49,31.9112834361266,27.5906636699739,759.49
"12384",2023-10-12,"Adamawa",4946724,0.532375972461775,0.455083809001675,"SURVEY",0,0,0,5,4,1.79175946922805,NA,NA,768,31.9535250739433,27.6185683474273,768
"12402",2023-10-13,"Adamawa",4946724,0.531884940417133,0.478466961164601,"SURVEY",0,0,0,5,4,1.79175946922805,NA,NA,769.51,31.9961904075309,27.646720900137,769.51
"12438",2023-10-14,"Adamawa",4946724,0.529808818927436,0.475114843682405,"SURVEY",0,0,0,5,4,1.79175946922805,NA,NA,NA,32.0392438474592,27.6750997373509,769.202977635298
"12478",2023-10-15,"Adamawa",4946724,0.526593964005269,0.472590951102184,"SURVEY",0,0,0,5,4,1.79175946922805,NA,NA,NA,32.0826498042979,27.7036832683167,768.453565197705
"12518",2023-10-16,"Adamawa",4946724,0.521468956020186,0.467032929267936,"SURVEY",0,0,0,5,4,1.79175946922805,NA,NA,764.93,32.1263726886169,27.7324499022825,764.93
"12558",2023-10-17,"Adamawa",4946724,0.509680952484917,0.460909887028264,"SURVEY",0,0,0,5,4,1.79175946922805,NA,NA,764.24,32.170376910986,27.7613780484962,764.24
"12599",2023-10-18,"Adamawa",4946724,0.510056958908563,0.463493819343873,"SURVEY",0,0,0,5,4,1.79175946922805,NA,NA,774.44,32.214626881975,27.7904461162055,774.44
"12630",2023-10-19,"Adamawa",4946724,0.533404936277019,0.467961826857532,"SURVEY",0,0,0,5,4,1.79175946922805,NA,NA,764,32.2590870121536,27.8196325146584,764
"12691",2023-10-20,"Adamawa",4946724,0.526948946413829,0.454180989276944,"SURVEY",0,0,0,5,4,1.79175946922805,NA,NA,859.23,32.3037217120918,27.8489156531028,859.23
"12727",2023-10-21,"Adamawa",4946724,0.517311861345003,0.458200821392097,"SURVEY",0,0,0,5,4,1.79175946922805,NA,NA,NA,32.3484953923593,27.8782739407865,933.017862062734
"12759",2023-10-22,"Adamawa",4946724,0.51640196623058,0.470341987950005,"SURVEY",0,0,0,5,4,1.79175946922805,NA,NA,NA,32.3933724635259,27.9076857869574,941.135630206519
"12773",2023-10-23,"Adamawa",4946724,0.524059963725488,0.469005952222117,"SURVEY",0,0,0,5,4,1.79175946922805,NA,NA,883,32.4383173361614,27.9371296008635,883
"12826",2023-10-24,"Adamawa",4946724,0.512790889485647,0.460952945828391,"SURVEY",0,0,0,5,4,1.79175946922805,NA,NA,794.93,32.4832944208356,27.9665837917526,794.93
"12853",2023-10-25,"Adamawa",4946724,0.495174988537869,0.464853911396714,"SURVEY",0,0,0,5,4,1.79175946922805,NA,NA,794.93,32.5282681281184,27.9960267688726,794.93
"12887",2023-10-26,"Adamawa",4946724,0.482922839438788,0.455411904929404,"SURVEY",0,0,0,5,4,1.79175946922805,NA,NA,802.2,32.5732028685795,28.0254369414714,802.2
"12914",2023-10-27,"Adamawa",4946724,0.473744846083994,0.444352868686428,"SURVEY",0,0,0,5,4,1.79175946922805,NA,NA,790,32.6180630527887,28.0547927187968,790
"12960",2023-10-28,"Adamawa",4946724,0.471967912501284,0.447814957939841,"SURVEY",0,0,0,5,4,1.79175946922805,NA,NA,NA,32.6628130913158,28.0840725100968,783.676749855627
"13005",2023-10-29,"Adamawa",4946724,0.462978933128268,0.442324859846638,"SURVEY",0,0,0,5,4,1.79175946922805,NA,NA,NA,32.7074173947307,28.1132547246192,784.562702726087
"13027",2023-10-30,"Adamawa",4946724,0.46237792931241,0.444730896649985,"SURVEY",0,0,0,5,4,1.79175946922805,NA,NA,785.98,32.7518403736032,28.142317771612,785.98
"13096",2023-10-31,"Adamawa",4946724,0.448240896399314,0.431178897387443,"SURVEY",0,0,0,4,3,1.6094379124341,NA,NA,785,32.796046438503,28.171240060323,785
"13120",2023-11-01,"Adamawa",4946724,0.437121820420949,0.421608927443698,"SURVEY",0,0,0,3,2,1.38629436111989,32.84,28.2,787,32.84,28.2,787
"13147",2023-11-02,"Adamawa",4946724,0.432569919000939,0.419361985831431,"SURVEY",2,0,0,3,4,1.38629436111989,NA,NA,787,32.8836678883236,28.2285774733814,787
"13174",2023-11-03,"Adamawa",4946724,0.42621298459344,0.420871873991757,"SURVEY",0,0,0,3,4,1.38629436111989,NA,NA,806.27,32.9270266123421,28.2569582571672,806.27
"13210",2023-11-04,"Adamawa",4946724,0.42690293616543,0.422398945241335,"SURVEY",0,0,0,2,3,1.09861228866811,NA,NA,NA,32.9700551005831,28.2851296015475,817.5595710991
"13267",2023-11-05,"Adamawa",4946724,0.432279828023557,0.431720872237869,"SURVEY",0,0,0,2,3,1.09861228866811,NA,NA,NA,33.0127322815747,28.3130787567128,814.225889166758
"13307",2023-11-06,"Adamawa",4946724,0.430287802594202,0.427796861114548,"SURVEY",2,9,2.30258509299405,11,5,2.484906649788,NA,NA,799.2,33.0550370838447,28.3407929728533,799.2
"13325",2023-11-07,"Adamawa",4946724,0.425106797953555,0.428738898713573,"SURVEY",0,0,0,11,5,2.484906649788,NA,NA,786.09,33.0969484359208,28.3682595001594,786.09
"13362",2023-11-08,"Adamawa",4946724,0.424583825578302,0.433755956467351,"SURVEY",0,0,0,11,5,2.484906649788,NA,NA,802.8,33.1384452663309,28.3954655888213,802.8
"13397",2023-11-09,"Adamawa",4946724,0.41883598114631,0.431857932643907,"SURVEY",0,0,0,9,4,2.30258509299405,NA,NA,802,33.179506503603,28.4223984890295,802
"13464",2023-11-10,"Adamawa",4946724,0.417724942810636,0.431620806012221,"SURVEY",0,0,0,9,4,2.30258509299405,NA,NA,802,33.2201110762647,28.4490454509742,802
"13494",2023-11-11,"Adamawa",4946724,0.414807860717517,0.428729801783969,"SURVEY",0,0,0,9,4,2.30258509299405,NA,NA,NA,33.2602379128441,28.4753937248457,791.560218568269
"13521",2023-11-12,"Adamawa",4946724,0.414889935237947,0.419729906095428,"SURVEY",0,0,0,9,4,2.30258509299405,NA,NA,NA,33.2998659418688,28.5014305608344,783.763996817251
"13548",2023-11-13,"Adamawa",4946724,0.411518815280578,0.413162933691065,"SURVEY",0,0,0,9,4,2.30258509299405,NA,NA,802,33.3389740918668,28.5271432091305,802
"13588",2023-11-14,"Adamawa",4946724,0.410251916217683,0.413620812481149,"SURVEY",0,0,0,9,4,2.30258509299405,NA,NA,844.94,33.3775412913659,28.5525189199244,844.94
"13628",2023-11-15,"Adamawa",4946724,0.407656865432557,0.415737971231061,"SURVEY",0,0,0,9,4,2.30258509299405,NA,NA,843.08,33.4155464688939,28.5775449434065,843.08
"13664",2023-11-16,"Adamawa",4946724,0.417729996660416,0.42931281389461,"SURVEY",0,0,0,9,4,2.30258509299405,NA,NA,826.84,33.4529685529787,28.6022085297669,826.84
"13704",2023-11-17,"Adamawa",4946724,0.402300997589516,0.421460950722134,"SURVEY",0,0,0,9,4,2.30258509299405,NA,NA,839.54,33.4897864721482,28.6264969291961,839.54
"13740",2023-11-18,"Adamawa",4946724,0.392119916130352,0.40477697967382,"SURVEY",0,0,0,9,4,2.30258509299405,NA,NA,NA,33.5259791549301,28.6503973918844,841.119152107851
"13767",2023-11-19,"Adamawa",4946724,0.394335928181964,0.417493880798686,"SURVEY",0,0,0,9,4,2.30258509299405,NA,NA,NA,33.5615255298524,28.673897168022,829.79586881974
"13837",2023-11-20,"Adamawa",4946724,0.4047199722483,0.423315915745451,"SURVEY",0,0,0,9,4,2.30258509299405,NA,NA,819.68,33.5964045254428,28.6969835077993,819.68
"13875",2023-11-21,"Adamawa",4946724,0.394651894870221,0.408311844364068,"SURVEY",1,0,0,9,5,2.30258509299405,NA,NA,816.1,33.6305950702292,28.7196436614066,816.1
"13904",2023-11-22,"Adamawa",4946724,0.39788393288164,0.411057904180625,"SURVEY",1,1,0.693147180559945,10,6,2.39789527279837,NA,NA,803.89,33.6640760927395,28.7418648790342,803.89
"13924",2023-11-23,"Adamawa",4946724,0.392431839738785,0.413746956571662,"SURVEY",0,0,0,10,6,2.39789527279837,NA,NA,803.89,33.6968265215015,28.7636344108725,803.89
"13965",2023-11-24,"Adamawa",4946724,0.387110944536222,0.401082817638502,"SURVEY",0,0,0,10,6,2.39789527279837,NA,NA,804,33.7288252850431,28.7849395071118,804
"14005",2023-11-25,"Adamawa",4946724,0.39821384819529,0.40924498718748,"SURVEY",0,0,0,10,6,2.39789527279837,NA,NA,NA,33.760051311892,28.8057674179423,805.222842448464
"14024",2023-11-26,"Adamawa",4946724,0.396025935548456,0.413916968078267,"SURVEY",0,0,0,10,6,2.39789527279837,NA,NA,NA,33.7904835305761,28.8261053935544,805.226436143374
"14076",2023-11-27,"Adamawa",4946724,0.399380883186529,0.411467872474793,"SURVEY",0,0,0,10,6,2.39789527279837,NA,NA,799,33.8201008696234,28.8459406841384,799
"14125",2023-11-28,"Adamawa",4946724,0.411392873344055,0.411187889196972,"SURVEY",0,0,0,10,6,2.39789527279837,NA,NA,789,33.8488822575615,28.8652605398847,789
"14153",2023-11-29,"Adamawa",4946724,0.400811931290284,0.4150059716289,"SURVEY",0,0,0,10,6,2.39789527279837,NA,NA,793,33.8768066229185,28.8840522109835,793
"14200",2023-11-30,"Adamawa",4946724,0.424394811596523,0.42057592054863,"SURVEY",0,0,0,10,6,2.39789527279837,NA,NA,790,33.903852894222,28.9023029476252,790
"14245",2023-12-01,"Adamawa",4946724,0.431473840060614,0.418406808222977,"SURVEY",0,0,0,10,6,2.39789527279837,33.93,28.92,788,33.93,28.92,788
"14271",2023-12-02,"Adamawa",4946724,0.421549898478266,0.417882825077769,"SURVEY",0,0,0,10,4,2.39789527279837,NA,NA,NA,33.9552268687803,28.9371306182983,789.713614155375
"14311",2023-12-03,"Adamawa",4946724,0.425729836554455,0.418468869498278,"SURVEY",1,2,1.09861228866811,12,5,2.56494935746154,NA,NA,NA,33.9795124290907,28.9536820527105,793.568593187278
"14326",2023-12-04,"Adamawa",4946724,0.441843935501556,0.422162829379606,"SURVEY",0,0,0,12,5,2.56494935746154,NA,NA,798,34.0028356094592,28.9696415534268,798
"14359",2023-12-05,"Adamawa",4946724,0.434597927840728,0.422984989661845,"SURVEY",0,0,0,12,5,2.56494935746154,NA,NA,801,34.0251753384134,28.9849963706376,801
"14398",2023-12-06,"Adamawa",4946724,0.444327801591518,0.425304908864938,"SURVEY",0,0,0,3,3,1.38629436111989,NA,NA,801,34.0465105444814,28.9997337545331,801
"14446",2023-12-07,"Adamawa",4946724,0.453344880369311,0.426491957101306,"SURVEY",0,0,0,3,3,1.38629436111989,NA,NA,800,34.0668201561908,29.0138409553037,800
"14486",2023-12-08,"Adamawa",4946724,0.451685802563474,0.426378953020221,"SURVEY",0,0,0,3,3,1.38629436111989,NA,NA,790,34.0860831020697,29.0273052231397,790
"14513",2023-12-09,"Adamawa",4946724,0.453262805848881,0.428238971893318,"SURVEY",0,0,0,3,3,1.38629436111989,NA,NA,NA,34.1042783106457,29.0401138082314,782.900567885374
"14546",2023-12-10,"Adamawa",4946724,0.451263907183825,0.435739895737058,"SURVEY",1,1,0.693147180559945,4,4,1.6094379124341,NA,NA,NA,34.1213847104468,29.0522539607692,782.784259353755
"14612",2023-12-11,"Adamawa",4946724,0.43975285461651,0.434973934264374,"SURVEY",0,0,0,4,4,1.6094379124341,NA,NA,790,34.1373812300008,29.0637129309433,790
"14636",2023-12-12,"Adamawa",4946724,0.435235925836978,0.433884930713741,"SURVEY",0,0,0,4,4,1.6094379124341,NA,NA,801.45,34.1522467978355,29.0744779689441,801.45
"14672",2023-12-13,"Adamawa",4946724,0.435826821953276,0.435403915803671,"SURVEY",0,0,0,4,4,1.6094379124341,NA,NA,802,34.1659603424789,29.0845363249618,802
"14695",2023-12-14,"Adamawa",4946724,0.44377389965561,0.430549996320797,"SURVEY",1,0,0,4,5,1.6094379124341,NA,NA,790,34.1785007924586,29.0938752491869,790
"14732",2023-12-15,"Adamawa",4946724,0.441662805525435,0.422648807574467,"SURVEY",0,0,0,4,5,1.6094379124341,NA,NA,789,34.1898470763027,29.1024819918096,789
"14771",2023-12-16,"Adamawa",4946724,0.43896081527896,0.418036866419068,"SURVEY",0,0,0,4,5,1.6094379124341,NA,NA,NA,34.1999781225388,29.1103438030203,779.185067546648
"14807",2023-12-17,"Adamawa",4946724,0.447242862144724,0.423401831191714,"SURVEY",0,0,0,4,5,1.6094379124341,NA,NA,NA,34.208872859695,29.1174479330092,771.583169082867
"14847",2023-12-18,"Adamawa",4946724,0.45609296172578,0.420037988778028,"SURVEY",0,0,0,4,5,1.6094379124341,NA,NA,789,34.2165102162989,29.1237816319667,789
"14879",2023-12-19,"Adamawa",4946724,0.453439892745178,0.415611827140548,"SURVEY",0,0,0,4,5,1.6094379124341,NA,NA,824,34.2228691208785,29.129332150083,824
"14919",2023-12-20,"Adamawa",4946724,0.458426829554267,0.408314876673936,"SURVEY",0,0,0,4,5,1.6094379124341,NA,NA,824,34.2279285019616,29.1340867375486,824
"14965",2023-12-21,"Adamawa",4946724,0.474898943219796,0.404240867289139,"SURVEY",0,0,0,4,4,1.6094379124341,NA,NA,902,34.231667288076,29.1380326445538,902
"15018",2023-12-22,"Adamawa",4946724,0.46984388051567,0.401163881388976,"SURVEY",0,0,0,3,3,1.38629436111989,NA,NA,905.39,34.2340644077497,29.1411571212887,905.39
"15046",2023-12-23,"Adamawa",4946724,0.477615892861619,0.398302998105413,"SURVEY",0,0,0,3,3,1.38629436111989,NA,NA,NA,34.2350987895103,29.1434474179439,896.065397892649
"15074",2023-12-24,"Adamawa",4946724,0.465230928590316,0.394603984374305,"SURVEY",0,0,0,3,3,1.38629436111989,NA,NA,NA,34.2347493618859,29.1448907847095,898.421450088001
"15114",2023-12-25,"Adamawa",4946724,0.461132862880565,0.390402820129039,"SURVEY",1,2,1.09861228866811,5,4,1.79175946922805,NA,NA,905.39,34.2329950534042,29.1454744717759,905.39
"15163",2023-12-26,"Adamawa",4946724,0.46151392315399,0.387280956042827,"SURVEY",0,0,0,5,4,1.79175946922805,NA,NA,904.1,34.229814792593,29.1451857293334,904.1
"15181",2023-12-27,"Adamawa",4946724,0.462093902954764,0.385796943593376,"SURVEY",0,0,0,5,4,1.79175946922805,NA,NA,884,34.2251875079802,29.1440118075723,884
"15221",2023-12-28,"Adamawa",4946724,0.463451973467693,0.397402806382567,"SURVEY",0,0,0,5,4,1.79175946922805,NA,NA,895.61,34.2190921280937,29.141939956683,895.61
"15257",2023-12-29,"Adamawa",4946724,0.468641872883953,0.387521923600346,"SURVEY",0,0,0,5,4,1.79175946922805,NA,NA,881.03,34.2115075814613,29.1389574268558,881.03
"15293",2023-12-30,"Adamawa",4946724,0.475167808028101,0.389606939865656,"SURVEY",0,0,0,5,4,1.79175946922805,NA,NA,NA,34.2024127966109,29.135051468281,775.309938857315
"15322",2023-12-31,"Adamawa",4946724,0.483045951219433,0.404792949839126,"SURVEY",0,0,0,5,4,1.79175946922805,NA,NA,NA,34.1917867020702,29.1302093311488,520.549816571946
"7",2022-11-12,"Akwa Ibom",5449818,0.221307940925734,0.143760947613296,"SURVEY",0,0,0,1,5,0.693147180559945,NA,NA,NA,23.7797110035535,21.284378815786,440.57171799049
"61",2022-11-13,"Akwa Ibom",5449818,0.222544862966066,0.142479987405084,"SURVEY",2,0,0,1,7,0.693147180559945,NA,NA,NA,23.7618337019896,21.2766641455667,440.612785906816
"88",2022-11-14,"Akwa Ibom",5449818,0.218686935967403,0.143455983300727,"SURVEY",0,0,0,1,7,0.693147180559945,NA,NA,440.83,23.746060988321,21.2703269822967,440.83
"138",2022-11-15,"Akwa Ibom",5449818,0.219319984630679,0.145105946657301,"SURVEY",1,0,0,1,8,0.693147180559945,NA,NA,441.19,23.7323413384982,21.2653329051608,441.19
"169",2022-11-16,"Akwa Ibom",5449818,0.214631938167476,0.13855985649429,"SURVEY",0,0,0,1,8,0.693147180559945,NA,NA,441.19,23.7206232284719,21.2616474933437,441.19
"214",2022-11-17,"Akwa Ibom",5449818,0.217996821178249,0.136303817852266,"SURVEY",0,0,0,1,8,0.693147180559945,NA,NA,441.85,23.7108551341925,21.2592363260302,441.85
"245",2022-11-18,"Akwa Ibom",5449818,0.215128835495057,0.136830027296094,"SURVEY",0,0,0,1,8,0.693147180559945,NA,NA,442.16,23.7029855316105,21.258064982405,442.16
"277",2022-11-19,"Akwa Ibom",5449818,0.215950881295485,0.142063826718617,"SURVEY",0,0,0,1,8,0.693147180559945,NA,NA,NA,23.6969628966764,21.2580990416531,442.282131810955
"323",2022-11-20,"Akwa Ibom",5449818,0.219382922512275,0.140688918418927,"SURVEY",0,0,0,1,8,0.693147180559945,NA,NA,NA,23.6927357053409,21.2593040829591,442.380936923972
"363",2022-11-21,"Akwa Ibom",5449818,0.219608985107392,0.135458835506066,"SURVEY",0,0,0,0,6,0,NA,NA,442.49,23.6902524335544,21.2616456855079,442.49
"400",2022-11-22,"Akwa Ibom",5449818,0.221211974418228,0.125975950022551,"SURVEY",0,0,0,0,6,0,NA,NA,442.63,23.6894615572674,21.2650894284842,442.63
"435",2022-11-23,"Akwa Ibom",5449818,0.2227648703131,0.125722914049607,"SURVEY",0,0,0,0,6,0,NA,NA,442.8,23.6903115524305,21.2696008910729,442.8
"480",2022-11-24,"Akwa Ibom",5449818,0.221144999704577,0.125128949260324,"SURVEY",0,0,0,0,6,0,NA,NA,442.95,23.6927508949941,21.2751456524587,442.95
"494",2022-11-25,"Akwa Ibom",5449818,0.221943925466869,0.125372994107326,"SURVEY",0,0,0,0,6,0,NA,NA,442.76,23.6967280609089,21.2816892918263,442.76
"543",2022-11-26,"Akwa Ibom",5449818,0.226288841205339,0.125891910518847,"SURVEY",0,0,0,0,6,0,NA,NA,NA,23.7021915261253,21.2891973883606,442.819177076225
"583",2022-11-27,"Akwa Ibom",5449818,0.211789824907914,0.124722880653996,"SURVEY",0,0,0,0,6,0,NA,NA,NA,23.7090897665938,21.2976355212464,443.107158315502
"605",2022-11-28,"Akwa Ibom",5449818,0.209345890082935,0.122937866915923,"SURVEY",0,0,0,0,6,0,NA,NA,443.37,23.717371258265,21.3069692696685,443.37
"641",2022-11-29,"Akwa Ibom",5449818,0.213527864600249,0.119841983713951,"SURVEY",1,0,0,0,7,0,NA,NA,443.44,23.7269844770895,21.3171642128116,443.44
"693",2022-11-30,"Akwa Ibom",5449818,0.214254861355003,0.124552966722925,"SURVEY",0,0,0,0,6,0,NA,NA,443.44,23.7378778990176,21.3281859298605,443.44
"715",2022-12-01,"Akwa Ibom",5449818,0.214651938835389,0.124364887047604,"SURVEY",0,0,0,0,6,0,23.75,21.34,443.45,23.75,21.34,443.45
"765",2022-12-02,"Akwa Ibom",5449818,0.214093938549874,0.124271856417957,"SURVEY",0,0,0,0,6,0,NA,NA,443.67,23.7632947548047,21.3525689329194,443.67
"805",2022-12-03,"Akwa Ibom",5449818,0.21915190562327,0.124771873115763,"SURVEY",0,0,0,0,6,0,NA,NA,NA,23.7776881334698,21.3658429603263,443.797629557566
"836",2022-12-04,"Akwa Ibom",5449818,0.212791876719553,0.121927924932539,"SURVEY",0,0,0,0,6,0,NA,NA,NA,23.7931016048508,21.3797692444324,443.866683684051
"877",2022-12-05,"Akwa Ibom",5449818,0.2162149268104,0.125962922064553,"SURVEY",0,0,0,0,4,0,NA,NA,444.04,23.8094566378035,21.39429494745,444.04
"913",2022-12-06,"Akwa Ibom",5449818,0.217884890834887,0.131303834366579,"SURVEY",0,0,0,0,4,0,NA,NA,444.31,23.8266747011834,21.4093672315908,444.31
"949",2022-12-07,"Akwa Ibom",5449818,0.2215039107728,0.124450944967336,"SURVEY",1,0,0,0,5,0,NA,NA,444.31,23.8446772638461,21.424933259067,444.31
"975",2022-12-08,"Akwa Ibom",5449818,0.221471983101087,0.124168917200538,"SURVEY",0,0,0,0,5,0,NA,NA,444.47,23.8633857946473,21.4409401920904,444.47
"1015",2022-12-09,"Akwa Ibom",5449818,0.224414833669675,0.127157824353033,"SURVEY",0,0,0,0,5,0,NA,NA,444.47,23.8827217624425,21.4573351928732,444.47
"1046",2022-12-10,"Akwa Ibom",5449818,0.232753827742504,0.124141943822711,"SURVEY",0,0,0,0,5,0,NA,NA,NA,23.9026066360874,21.4740654236272,444.468743091993
"1110",2022-12-11,"Akwa Ibom",5449818,0.232041877361776,0.12958799725055,"SURVEY",0,0,0,0,5,0,NA,NA,NA,23.9229618844376,21.4910780465644,444.532635130219
"1139",2022-12-12,"Akwa Ibom",5449818,0.226275996739708,0.125870992389104,"SURVEY",0,0,0,0,5,0,NA,NA,444.65,23.9437089763487,21.5083202238969,444.65
"1170",2022-12-13,"Akwa Ibom",5449818,0.220386992739941,0.123968910521415,"SURVEY",1,3,1.38629436111989,3,4,1.38629436111989,NA,NA,444.81,23.9647693806762,21.5257391178366,444.81
"1216",2022-12-14,"Akwa Ibom",5449818,0.230575956848467,0.128772924160036,"SURVEY",0,0,0,3,4,1.38629436111989,NA,NA,444.96,23.9860645662759,21.5432818905955,444.96
"1250",2022-12-15,"Akwa Ibom",5449818,0.233110903887066,0.121533966822378,"SURVEY",0,0,0,3,3,1.38629436111989,NA,NA,444.96,24.0075160020033,21.5608957043856,444.96
"1290",2022-12-16,"Akwa Ibom",5449818,0.233406877073693,0.120906973407185,"SURVEY",0,0,0,3,3,1.38629436111989,NA,NA,444.97,24.0290451567141,21.5785277214188,444.97
"1327",2022-12-17,"Akwa Ibom",5449818,0.238357868097614,0.120159975984519,"SURVEY",0,0,0,3,3,1.38629436111989,NA,NA,NA,24.0505734992638,21.5961251039072,445.105771085255
