adm1_code,adm1_name,Datetime,fcs,rcsi,data_type,pewi_6,pewi_6_cubic_intp,pewi_8,pewi_8_cubic_intp,rainfall_value,rainfall_value_cubic_intp,rainfall_1_month_anomaly,rainfall_1_month_anomaly_cubic_intp,rainfall_3_months_anomaly,rainfall_3_months_anomaly_cubic_intp,ndvi_value,ndvi_value_cubic_intp,ndvi_anomaly,ndvi_anomaly_cubic_intp,n_conflicts_Battles_anomaly_30days_lagged14days,n_fatalities_Battles_anomaly_30days_lagged14days,n_conflicts_Battles_rolsum_90days,n_fatalities_Battles_rolsum_90days,n_conflicts_Violence_against_civilians_anomaly_30days_lagged14days,n_fatalities_Violence_against_civilians_anomaly_30days_lagged14days,n_conflicts_Violence_against_civilians_rolsum_90days,n_fatalities_Violence_against_civilians_rolsum_90days,n_conflicts_Explosions/Remote_violence_anomaly_30days_lagged14days,n_fatalities_Explosions/Remote_violence_anomaly_30days_lagged14days,n_conflicts_Explosions/Remote_violence_rolsum_90days,n_fatalities_Explosions/Remote_violence_rolsum_90days,food_inflation,food_inflation_cubic_intp,headline_inflation,headline_inflation_cubic_intp,currency_exchange,currency_exchange_cubic_intp,Ramadan,Ramadan_past90days,day_num,day_of_week,Area,Lat,Lon,Waterways,population,Easting,Northing,Longitude,Latitude,MPI,MPI_incidence,MPI_intensity,Muslim,Christian
2229,Kwara,2023-05-31,0.294688629212081,0.1681195938634699,SURVEY 90 days,,,,,,125.25241707667101,,1.4459055052521506,,1.3132955258369674,,0.6556334405019234,,0.9823894276993242,2.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,,24.9335074029197,,22.526828464072484,460.6,460.6,0.0,30.0,35,Wed,2.766244443504132,8.9659337636487,4.385168582923295,14.009771546189972,3201976,1103281.3243845657,-4530249.217982381,4.385168582923295,8.9659337636487,0.185,48.3,38.2,75.6,20.7
2229,Kwara,2023-06-07,0.28261969920144,0.1587632841314404,SURVEY 90 days,,,,,,123.52306737675241,,1.5708626013408915,,1.4208540012827873,,0.6714956558107137,,0.9807441278021912,-2.0,-3.0,2.0,3.0,4.0,4.0,5.0,4.0,0.0,0.0,0.0,0.0,,25.04065083483595,,22.621087183493998,461.18,461.18,0.0,30.0,36,Wed,2.766244443504132,8.9659337636487,4.385168582923295,14.009771546189972,3201976,1103281.3243845657,-4530249.217982381,4.385168582923295,8.9659337636487,0.185,48.3,38.2,75.6,20.7
2229,Kwara,2023-06-14,0.2714223928221487,0.1578013849829628,SURVEY 90 days,,,,,,86.57198938060678,,1.6117603089807842,,1.4232183683248556,,0.6848116663990672,,0.9782197281219083,-2.0,-3.0,3.0,4.0,2.0,2.0,7.0,4.0,0.0,0.0,0.0,0.0,,25.217601643498096,,22.7645517998624,610.2,610.2,0.0,30.0,37,Wed,2.766244443504132,8.9659337636487,4.385168582923295,14.009771546189972,3201976,1103281.3243845657,-4530249.217982381,4.385168582923295,8.9659337636487,0.185,48.3,38.2,75.6,20.7
2229,Kwara,2023-06-21,0.256388842407462,0.1506374612562192,SURVEY 90 days,,,,,63.2229,63.2229,1.606224,1.606224,1.34595,1.34595,0.6953,0.6953,0.975151,0.975151,-2.0,-3.0,4.0,4.0,1.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,,25.484826805125703,,22.970682015381882,745.0,745.0,0.0,29.0,38,Wed,2.766244443504132,8.9659337636487,4.385168582923295,14.009771546189972,3201976,1103281.3243845657,-4530249.217982381,4.385168582923295,8.9659337636487,0.185,48.3,38.2,75.6,20.7
2229,Kwara,2023-06-28,0.2592861520732306,0.1619714035947167,SURVEY 90 days,,,,,,56.477559385898836,,1.379615437567306,,1.3263213439830237,,0.7039683133237137,,0.9719079508879334,-1.0,-2.0,4.0,4.0,3.0,0.0,9.0,5.0,0.0,0.0,0.0,0.0,,25.838694204183007,,23.236889913514347,752.95,752.95,0.0,22.0,39,Wed,2.766244443504132,8.9659337636487,4.385168582923295,14.009771546189972,3201976,1103281.3243845657,-4530249.217982381,4.385168582923295,8.9659337636487,0.185,48.3,38.2,75.6,20.7
2229,Kwara,2023-07-05,0.277707479378344,0.170695240387661,SURVEY 90 days,,,,,,69.74274347008468,,1.1813773196292345,,1.3371777706725874,,0.7110887598788911,,0.9691638367338883,1.0,0.0,5.0,5.0,-1.0,-4.0,9.0,5.0,0.0,0.0,0.0,0.0,,26.266387675162918,,23.55447190606293,772.0,772.0,0.0,15.0,40,Wed,2.766244443504132,8.9659337636487,4.385168582923295,14.009771546189972,3201976,1103281.3243845657,-4530249.217982381,4.385168582923295,8.9659337636487,0.185,48.3,38.2,75.6,20.7
2229,Kwara,2023-07-12,0.2776052415665692,0.1699638467758044,SURVEY 90 days,,,,,,91.15162271775026,,1.1666211792855898,,1.3464976189975442,,0.7171256529178373,,0.9676741776436371,2.0,1.0,5.0,5.0,2.0,-2.0,9.0,5.0,0.0,0.0,0.0,0.0,,26.755072973719873,,23.91471236610707,775.0,775.0,0.0,8.0,41,Wed,2.766244443504132,8.9659337636487,4.385168582923295,14.009771546189972,3201976,1103281.3243845657,-4530249.217982381,4.385168582923295,8.9659337636487,0.185,48.3,38.2,75.6,20.7
2229,Kwara,2023-07-19,0.2628914057411928,0.1588457253822016,SURVEY 90 days,,,,,,94.51080362013614,,1.2568637256729875,,1.3498239188851138,,0.7225296809849423,,0.9677562193639644,3.0,2.0,5.0,5.0,3.0,-1.0,10.0,5.0,0.0,0.0,0.0,0.0,,27.291402447105526,,24.308492056058956,781.31,781.31,0.0,1.0,42,Wed,2.766244443504132,8.9659337636487,4.385168582923295,14.009771546189972,3201976,1103281.3243845657,-4530249.217982381,4.385168582923295,8.9659337636487,0.185,48.3,38.2,75.6,20.7
2229,Kwara,2023-07-26,0.2762687777478644,0.1568942458689779,SURVEY 90 days,,,,,,58.76417915659913,,1.2384336368363047,,1.333447122320649,,0.7268987774980769,,0.9686097849976024,3.0,2.0,4.0,4.0,-1.0,-1.0,9.0,4.0,0.0,0.0,0.0,0.0,,27.85340478580676,,24.719912340404356,787.92,787.92,0.0,0.0,43,Wed,2.766244443504132,8.9659337636487,4.385168582923295,14.009771546189972,3201976,1103281.3243845657,-4530249.217982381,4.385168582923295,8.9659337636487,0.185,48.3,38.2,75.6,20.7
2229,Kwara,2023-08-02,0.2742932013745688,0.1404312671937511,SURVEY 90 days,,,,,,37.24114297932407,,1.163310573071071,,1.3078410197872454,,0.7302214362645807,,0.9697104486346431,-1.0,0.0,4.0,4.0,0.0,1.0,9.0,4.0,0.0,0.0,0.0,0.0,,28.411953050697225,,25.127449259954332,777.0,777.0,0.0,0.0,44,Wed,2.766244443504132,8.9659337636487,4.385168582923295,14.009771546189972,3201976,1103281.3243845657,-4530249.217982381,4.385168582923295,8.9659337636487,0.185,48.3,38.2,75.6,20.7
2229,Kwara,2023-08-09,0.2816822842829696,0.1359202538396855,SURVEY 90 days,,,,,,73.43294782379243,,1.1445172571531639,,1.2948654805186441,,0.7326235387100548,,0.9708227519983004,0.0,2.0,4.0,4.0,-4.0,-1.0,9.0,4.0,0.0,0.0,0.0,0.0,,28.93770370848071,,25.509408582269714,767.77,767.77,0.0,0.0,45,Wed,2.766244443504132,8.9659337636487,4.385168582923295,14.009771546189972,3201976,1103281.3243845657,-4530249.217982381,4.385168582923295,8.9659337636487,0.185,48.3,38.2,75.6,20.7
2229,Kwara,2023-08-16,0.2886313091336534,0.1285706285923495,SURVEY 90 days,,,,,,84.67972315222309,,1.050799146119281,,1.301116835863195,,0.7338342834602746,,0.9717924379895944,0.0,2.0,4.0,4.0,-3.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,,29.401335111887015,,25.84411258316883,784.39,784.39,0.0,0.0,46,Wed,2.766244443504132,8.9659337636487,4.385168582923295,14.009771546189972,3201976,1103281.3243845657,-4530249.217982381,4.385168582923295,8.9659337636487,0.185,48.3,38.2,75.6,20.7
2229,Kwara,2023-08-23,0.3144924271632182,0.1309094831557464,SURVEY 90 days,,,,,,70.12334627407921,,0.9808768307312564,,1.2717987113957863,,0.7339319348676085,,0.9725923032620437,-2.0,0.0,4.0,4.0,-1.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,,29.784643714878026,,26.118269733291964,755.27,755.27,0.0,0.0,47,Wed,2.766244443504132,8.9659337636487,4.385168582923295,14.009771546189972,3201976,1103281.3243845657,-4530249.217982381,4.385168582923295,8.9659337636487,0.185,48.3,38.2,75.6,20.7
2229,Kwara,2023-08-30,0.3363714771856708,0.1250415410409364,SURVEY 90 days,,,,,,65.80335417976623,,1.020664261514303,,1.1789210714312954,,0.7331078299730838,,0.9734056559259998,-1.0,1.0,5.0,5.0,-2.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,,30.098600044136862,,26.340594010558256,773.0,773.0,0.0,0.0,48,Wed,2.766244443504132,8.9659337636487,4.385168582923295,14.009771546189972,3201976,1103281.3243845657,-4530249.217982381,4.385168582923295,8.9659337636487,0.185,48.3,38.2,75.6,20.7
2229,Kwara,2023-09-06,0.3631366459955365,0.1318652456312078,SURVEY 90 days,,,,,,69.83963243698847,,0.9881209117585628,,1.097619201528158,,0.7313136409737688,,0.9746085588794416,-2.0,-3.0,6.0,8.0,2.0,1.0,9.0,3.0,0.0,0.0,0.0,0.0,,30.35890200797285,,26.523365176511923,753.0,753.0,0.0,0.0,49,Wed,2.766244443504132,8.9659337636487,4.385168582923295,14.009771546189972,3201976,1103281.3243845657,-4530249.217982381,4.385168582923295,8.9659337636487,0.185,48.3,38.2,75.6,20.7
2229,Kwara,2023-09-13,0.3801802916892204,0.1334893576768672,SURVEY 90 days,,,,,,82.99427673073441,,0.9560547339608286,,1.0714648811282015,,0.7282875259294054,,0.9759738702429573,-1.0,-2.0,5.0,7.0,0.0,-1.0,8.0,3.0,0.0,0.0,0.0,0.0,,30.581247514695335,,26.67886299269718,746.18,746.18,0.0,0.0,50,Wed,2.766244443504132,8.9659337636487,4.385168582923295,14.009771546189972,3201976,1103281.3243845657,-4530249.217982381,4.385168582923295,8.9659337636487,0.185,48.3,38.2,75.6,20.7
2229,Kwara,2023-09-20,0.3985140101482831,0.1463604129108076,SURVEY 90 days,,,,,,96.3627933827875,,1.0389879153610886,,1.0958584330496737,,0.7235538879961758,,0.977100129960495,1.0,2.0,5.0,8.0,1.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,,30.78118533329132,,26.81911288326299,770.27,770.27,0.0,0.0,51,Wed,2.766244443504132,8.9659337636487,4.385168582923295,14.009771546189972,3201976,1103281.3243845657,-4530249.217982381,4.385168582923295,8.9659337636487,0.185,48.3,38.2,75.6,20.7
2229,Kwara,2023-09-27,0.4065853910231863,0.1440454696081539,SURVEY 90 days,,,,,,83.6660705854203,,1.1485171462371937,,1.12561313875487,,0.7165652215770049,,0.9779686527344634,1.0,2.0,6.0,10.0,3.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,,30.972799088045164,,26.953641661787216,777.6,777.6,0.0,0.0,52,Wed,2.766244443504132,8.9659337636487,4.385168582923295,14.009771546189972,3201976,1103281.3243845657,-4530249.217982381,4.385168582923295,8.9659337636487,0.185,48.3,38.2,75.6,20.7
2229,Kwara,2023-10-04,0.4027849270490279,0.1293557141636869,SURVEY 90 days,,,,,,55.591324293350205,,1.2258370429491112,,1.1259618757350431,,0.7074405133270117,,0.9789765881527266,3.0,5.0,5.0,9.0,2.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,,31.169340802379867,,27.090557956531782,746.61,746.61,0.0,0.0,53,Wed,2.766244443504132,8.9659337636487,4.385168582923295,14.009771546189972,3201976,1103281.3243845657,-4530249.217982381,4.385168582923295,8.9659337636487,0.185,48.3,38.2,75.6,20.7
2229,Kwara,2023-10-11,0.3964452401169235,0.1311447030957198,SURVEY 90 days,,,,,32.6153,32.6153,1.218109,1.218109,1.086701,1.086701,0.6955,0.6955,0.980552,0.980552,4.0,7.0,5.0,9.0,3.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,,31.384052954801817,,27.237954118165273,759.49,759.49,0.0,0.0,54,Wed,2.766244443504132,8.9659337636487,4.385168582923295,14.009771546189972,3201976,1103281.3243845657,-4530249.217982381,4.385168582923295,8.9659337636487,0.185,48.3,38.2,75.6,20.7
2229,Kwara,2023-10-18,0.3996186908077743,0.1439121821725299,SURVEY 90 days,,,,,,23.43364667165098,,1.0896345428019771,,1.032695132676384,,0.6795507647949266,,0.9828433824911156,0.0,-1.0,5.0,9.0,2.0,-1.0,13.0,2.0,0.0,0.0,0.0,0.0,,31.62985749949894,,27.40372730886033,774.44,774.44,0.0,0.0,55,Wed,2.766244443504132,8.9659337636487,4.385168582923295,14.009771546189972,3201976,1103281.3243845657,-4530249.217982381,4.385168582923295,8.9659337636487,0.185,48.3,38.2,75.6,20.7
2229,Kwara,2023-10-25,0.4081148742346612,0.160093009572252,SURVEY 90 days,,,,,,15.493569581837976,,0.9336686162412932,,1.0318156041386823,,0.6612893795687113,,0.9854840106546533,0.0,-1.0,4.0,7.0,2.0,-1.0,13.0,2.0,0.0,0.0,0.0,0.0,,31.909087216879794,,27.589326241219716,794.93,794.93,0.0,0.0,56,Wed,2.766244443504132,8.9659337636487,4.385168582923295,14.009771546189972,3201976,1103281.3243845657,-4530249.217982381,4.385168582923295,8.9659337636487,0.185,48.3,38.2,75.6,20.7
2229,Kwara,2023-11-01,0.4152740071703635,0.1658211863894208,SURVEY 90 days,,,,,5.9862,5.9862,0.798092,0.798092,1.059226,1.059226,0.6407,0.6407,0.988838,0.988838,-2.0,-3.0,4.0,7.0,3.0,-1.0,14.0,2.0,0.0,0.0,0.0,0.0,,32.21131327097087,,27.788428234026032,787.0,787.0,0.0,0.0,57,Wed,2.766244443504132,8.9659337636487,4.385168582923295,14.009771546189972,3201976,1103281.3243845657,-4530249.217982381,4.385168582923295,8.9659337636487,0.185,48.3,38.2,75.6,20.7
2229,Kwara,2023-11-08,0.4254788641592679,0.1676877638832335,SURVEY 90 days,,,,,,2.248304502119262,,0.7156990347147719,,1.0388038919790958,,0.6164874758138276,,0.9938497304442963,-2.0,-3.0,4.0,7.0,-2.0,-1.0,14.0,2.0,0.0,0.0,0.0,0.0,,32.52534706445125,,27.99424793703442,802.8,802.8,0.0,0.0,58,Wed,2.766244443504132,8.9659337636487,4.385168582923295,14.009771546189972,3201976,1103281.3243845657,-4530249.217982381,4.385168582923295,8.9659337636487,0.185,48.3,38.2,75.6,20.7
2229,Kwara,2023-11-15,0.4379766478750128,0.1870508927645089,SURVEY 90 days,,,,,,2.237905085883279,,0.892803187441597,,1.0296871461849042,,0.590373144572914,,1.0009047068809933,-3.0,-6.0,4.0,7.0,0.0,0.0,14.0,4.0,0.0,0.0,0.0,0.0,32.84,32.84,28.2,28.2,843.08,843.08,0.0,0.0,59,Wed,2.766244443504132,8.9659337636487,4.385168582923295,14.009771546189972,3201976,1103281.3243845657,-4530249.217982381,4.385168582923295,8.9659337636487,0.185,48.3,38.2,75.6,20.7
2229,Kwara,2023-11-22,0.4246745772182306,0.1742226350181251,SURVEY 90 days,,,,,,2.5508160865811886,,1.1419841228477559,,1.0529381292001696,,0.5636592760651173,,1.010036045822838,-2.0,-3.0,4.0,7.0,1.0,1.0,15.0,5.0,0.0,0.0,0.0,0.0,,33.1440834802962,,28.398899072677928,803.89,803.89,0.0,0.0,60,Wed,2.766244443504132,8.9659337636487,4.385168582923295,14.009771546189972,3201976,1103281.3243845657,-4530249.217982381,4.385168582923295,8.9659337636487,0.185,48.3,38.2,75.6,20.7
2229,Kwara,2023-11-29,0.3965000727289094,0.1686010921599011,SURVEY 90 days,,,,,,1.7888746869939587,,1.1350402776674748,,1.0806978334654462,,0.5367428010061065,,1.0208797164187693,-1.0,-2.0,3.0,6.0,-5.0,3.0,15.0,5.0,0.0,0.0,0.0,0.0,,33.42640890801894,,28.584159804823344,793.0,793.0,0.0,0.0,61,Wed,2.766244443504132,8.9659337636487,4.385168582923295,14.009771546189972,3201976,1103281.3243845657,-4530249.217982381,4.385168582923295,8.9659337636487,0.185,48.3,38.2,75.6,20.7
2229,Kwara,2023-12-06,0.3838412813390348,0.1573873433770144,SURVEY 90 days,,,,,,1.3055775858120438,,1.1006932007170034,,1.111479084262823,,0.5101758914958547,,1.0325251731102043,-1.0,-2.0,2.0,3.0,-2.0,4.0,14.0,4.0,0.0,0.0,0.0,0.0,,33.67578768584729,,28.748996846191393,801.0,801.0,0.0,0.0,62,Wed,2.766244443504132,8.9659337636487,4.385168582923295,14.009771546189972,3201976,1103281.3243845657,-4530249.217982381,4.385168582923295,8.9659337636487,0.185,48.3,38.2,75.6,20.7
2229,Kwara,2023-12-13,0.3714386469747208,0.1677928993796429,SURVEY 90 days,,,,,,1.33123267923086,,1.064248146647656,,1.1118048395355757,,0.4839004014333223,,1.0443891893677457,0.0,0.0,2.0,3.0,-1.0,2.0,13.0,4.0,0.0,0.0,0.0,0.0,,33.88103121646032,,28.886624846537213,802.0,802.0,0.0,0.0,63,Wed,2.766244443504132,8.9659337636487,4.385168582923295,14.009771546189972,3201976,1103281.3243845657,-4530249.217982381,4.385168582923295,8.9659337636487,0.185,48.3,38.2,75.6,20.7
2230,Lagos,2022-10-05,0.126308799493743,0.1121676053632074,SURVEY 90 days,,0.722471200973374,,3.18916802321357,,53.367711794247356,,0.9110724905637644,,0.6918995060079817,,0.654644673190252,,0.9577062286455271,2.0,2.0,4.0,4.0,-3.0,-3.0,10.0,7.0,0.0,0.0,0.0,0.0,,23.5475946913299,,20.95135355733143,431.87,431.87,0.0,0.0,1,Wed,0.3001656748185889,6.522424330455863,3.586974900291951,1.6768495165478257,12631475,1018656.2313456156,-4803072.220487144,3.586974900291951,6.522424330455863,0.101,29.4,34.3,56.0,40.7
2230,Lagos,2022-10-12,0.1318340505615284,0.114135078451546,SURVEY 90 days,,0.7558815776939533,,3.0949825931056836,,61.57978856311099,,0.9214562867037234,,0.7647316499751187,,0.6527813881858001,,0.9574581274137175,-2.0,-4.0,4.0,4.0,-3.0,-4.0,11.0,8.0,0.0,0.0,0.0,0.0,,23.663908612780887,,21.044981593377738,434.27,434.27,0.0,0.0,2,Wed,0.3001656748185889,6.522424330455863,3.586974900291951,1.6768495165478257,12631475,1018656.2313456156,-4803072.220487144,3.586974900291951,6.522424330455863,0.101,29.4,34.3,56.0,40.7
2230,Lagos,2022-10-19,0.145523654749133,0.1178048727136246,SURVEY 90 days,,0.8074689906001503,,3.0916821612465557,,107.78187103508262,,1.105153451151816,,0.8659987185222225,,0.6485409709071634,,0.9563046197633033,-1.0,-3.0,4.0,4.0,-1.0,-2.0,10.0,8.0,0.0,0.0,0.0,0.0,,23.799551027797,,21.154073390465538,435.98,435.98,0.0,0.0,3,Wed,0.3001656748185889,6.522424330455863,3.586974900291951,1.6768495165478257,12631475,1018656.2313456156,-4803072.220487144,3.586974900291951,6.522424330455863,0.101,29.4,34.3,56.0,40.7
2230,Lagos,2022-10-26,0.1369416733506301,0.1185646750020647,SURVEY 90 days,,0.8737836642555119,,3.155570543319881,,93.89541456722318,,1.2129335204497202,,0.937802468933667,,0.6426472737236805,,0.9547531926015363,-3.0,-3.0,4.0,4.0,0.0,-1.0,11.0,8.0,0.0,0.0,0.0,0.0,,23.939342123609723,,21.268848194840242,436.55,436.55,0.0,0.0,4,Wed,0.3001656748185889,6.522424330455863,3.586974900291951,1.6768495165478257,12631475,1018656.2313456156,-4803072.220487144,3.586974900291951,6.522424330455863,0.101,29.4,34.3,56.0,40.7
2230,Lagos,2022-11-02,0.1476837460414017,0.1111349422062069,SURVEY 90 days,,0.951375823223584,,3.190157483841382,,45.2244286421969,,1.3316845805269355,,0.976501673288599,,0.6349656769082721,,0.9530565985309937,-3.0,-3.0,3.0,3.0,0.0,-1.0,8.0,5.0,0.0,0.0,0.0,0.0,,24.057444258345484,,21.371676218616294,438.37,438.37,0.0,0.0,5,Wed,0.3001656748185889,6.522424330455863,3.586974900291951,1.6768495165478257,12631475,1018656.2313456156,-4803072.220487144,3.586974900291951,6.522424330455863,0.101,29.4,34.3,56.0,40.7
2230,Lagos,2022-11-09,0.1457340409644248,0.1235477807053475,SURVEY 90 days,,1.0367956920679136,,3.096749319342999,,32.07078940662699,,1.5956193775826037,,1.0065257441827833,,0.6251280640638722,,0.9513814618988545,-1.0,0.0,5.0,3.0,0.0,-1.0,8.0,5.0,0.0,0.0,0.0,0.0,,24.127697187680234,,21.44469009103646,439.79,439.79,0.0,0.0,6,Wed,0.3001656748185889,6.522424330455863,3.586974900291951,1.6768495165478257,12631475,1018656.2313456156,-4803072.220487144,3.586974900291951,6.522424330455863,0.101,29.4,34.3,56.0,40.7
2230,Lagos,2022-11-16,0.1737358610694289,0.1192344111616755,SURVEY 90 days,,1.126593495352046,,2.776780432218175,,31.288868286323588,,1.689105322328367,,1.0321322625923162,,0.6137092314873422,,0.9502102216121093,-1.0,0.0,5.0,3.0,1.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,,24.123977730009255,,21.47004698696307,441.19,441.19,0.0,0.0,7,Wed,0.3001656748185889,6.522424330455863,3.586974900291951,1.6768495165478257,12631475,1018656.2313456156,-4803072.220487144,3.586974900291951,6.522424330455863,0.101,29.4,34.3,56.0,40.7
2230,Lagos,2022-11-23,0.1763519504566341,0.1228919892971845,SURVEY 90 days,,1.2173194576395285,,2.196732502503705,,21.816125024281156,,1.6010055728049641,,1.071496297251787,,0.6010769931108106,,0.9500049009722458,2.0,0.0,3.0,0.0,-1.0,-2.0,8.0,4.0,0.0,0.0,0.0,0.0,,24.038990565158848,,21.442373255989125,442.8,442.8,0.0,0.0,8,Wed,0.3001656748185889,6.522424330455863,3.586974900291951,1.6768495165478257,12631475,1018656.2313456156,-4803072.220487144,3.586974900291951,6.522424330455863,0.101,29.4,34.3,56.0,40.7
2230,Lagos,2022-11-30,0.1826080957315761,0.1354865151353094,SURVEY 90 days,,1.3055238034939072,,1.493772343619447,,5.462905592574764,,1.4868298236590782,,1.1266839933252923,,0.5874930124132464,,0.950930284698994,2.0,0.0,3.0,0.0,1.0,-1.0,8.0,4.0,0.0,0.0,0.0,0.0,,23.914844977852017,,21.389014558565965,443.44,443.44,0.0,0.0,9,Wed,0.3001656748185889,6.522424330455863,3.586974900291951,1.6768495165478257,12631475,1018656.2313456156,-4803072.220487144,3.586974900291951,6.522424330455863,0.101,29.4,34.3,56.0,40.7
2230,Lagos,2022-12-07,0.1943305394830136,0.1371904146518191,SURVEY 90 days,,1.387756757478728,,0.8327246750698293,,1.9781611960885286,,1.3801918509366307,,1.16400543165599,,0.573356604865145,,0.9527214679383722,2.0,0.0,3.0,1.0,1.0,0.0,9.0,5.0,0.0,0.0,0.0,0.0,,23.80165580019186,,21.342618408967404,444.31,444.31,0.0,0.0,10,Wed,0.3001656748185889,6.522424330455863,3.586974900291951,1.6768495165478257,12631475,1018656.2313456156,-4803072.220487144,3.586974900291951,6.522424330455863,0.101,29.4,34.3,56.0,40.7
2230,Lagos,2022-12-14,0.2101192581129901,0.1387473420693862,SURVEY 90 days,,1.460568544157538,,0.37841421635928335,,3.210300933297166,,1.1110226339488414,,1.2074298973507982,,0.5588485138860115,,0.95520834914445,2.0,0.0,3.0,1.0,0.0,1.0,9.0,4.0,0.0,0.0,0.0,0.0,,23.749537864281493,,21.33583232146727,444.96,444.96,0.0,0.0,11,Wed,0.3001656748185889,6.522424330455863,3.586974900291951,1.6768495165478257,12631475,1018656.2313456156,-4803072.220487144,3.586974900291951,6.522424330455863,0.101,29.4,34.3,56.0,40.7
2230,Lagos,2022-12-21,0.2214079473732824,0.1388080632127608,SURVEY 90 days,,1.5209419634686945,,0.26527085779081594,1.4369,1.4369,0.7857219999999999,0.7857219999999999,1.253688,1.253688,0.5446,0.5446,0.957987,0.957987,1.0,1.0,3.0,1.0,1.0,2.0,10.0,5.0,0.0,0.0,0.0,0.0,,23.79869481750333,,21.394778813221144,445.46,445.46,0.0,0.0,12,Wed,0.3001656748185889,6.522424330455863,3.586974900291951,1.6768495165478257,12631475,1018656.2313456156,-4803072.220487144,3.586974900291951,6.522424330455863,0.101,29.4,34.3,56.0,40.7
2230,Lagos,2022-12-28,0.2323557772033737,0.1426756751797067,SURVEY 90 days,,1.568529366158996,,0.4401489927901293,,1.3372482443036002,,0.7570944794868452,,1.2738997701425796,,0.5317590423660199,,0.9604031643921717,-1.0,1.0,5.0,3.0,3.0,3.0,10.0,6.0,0.0,0.0,0.0,0.0,,23.9281654496811,,21.505312710835465,446.14,446.14,0.0,0.0,13,Wed,0.3001656748185889,6.522424330455863,3.586974900291951,1.6768495165478257,12631475,1018656.2313456156,-4803072.220487144,3.586974900291951,6.522424330455863,0.101,29.4,34.3,56.0,40.7
2230,Lagos,2023-01-04,0.2316278173156097,0.1455018810356678,SURVEY 90 days,,1.6040004561715566,,0.7784188794388359,,0.14294224765246122,,0.6953821080198848,,1.3755141562955406,,0.5209691849297168,,0.9621882605204192,-1.0,1.0,11.0,4.0,0.0,2.0,10.0,6.0,0.0,0.0,0.0,0.0,,24.093678912499147,,21.637943014360815,448.51,448.51,0.0,0.0,14,Wed,0.3001656748185889,6.522424330455863,3.586974900291951,1.6768495165478257,12631475,1018656.2313456156,-4803072.220487144,3.586974900291951,6.522424330455863,0.101,29.4,34.3,56.0,40.7
2230,Lagos,2023-01-11,0.2182051494342921,0.1466208507634036,SURVEY 90 days,,1.6280269401132632,,1.1553100590166896,1.0097,1.0097,0.597895,0.597895,1.501521,1.501521,0.5136,0.5136,0.963371,0.963371,1.0,3.0,12.0,4.0,3.0,3.0,9.0,5.0,0.0,0.0,0.0,0.0,,24.250918472527353,,21.76314851552778,451.1,451.1,0.0,0.0,15,Wed,0.3001656748185889,6.522424330455863,3.586974900291951,1.6768495165478257,12631475,1018656.2313456156,-4803072.220487144,3.586974900291951,6.522424330455863,0.101,29.4,34.3,56.0,40.7
2230,Lagos,2023-01-18,0.2240132713295024,0.1401531391191498,SURVEY 90 days,,1.6412805245910016,,1.4482071793462894,,10.309784308469814,,0.8460814175396986,,1.4418322787597295,,0.5111375008022765,,0.9640581315098957,5.0,2.0,12.0,4.0,1.0,1.0,11.0,7.0,0.0,0.0,0.0,0.0,,24.35646290519263,,21.852011102109145,453.08,453.08,0.0,0.0,16,Wed,0.3001656748185889,6.522424330455863,3.586974900291951,1.6768495165478257,12631475,1018656.2313456156,-4803072.220487144,3.586974900291951,6.522424330455863,0.101,29.4,34.3,56.0,40.7
2230,Lagos,2023-01-25,0.2401448331999875,0.1361251604797614,SURVEY 90 days,,1.6444329162116582,,1.6056932229249312,,10.483195869999127,,0.978980902248351,,1.3183988769030413,,0.5115526564692868,,0.9638045554341466,8.0,2.0,12.0,4.0,-1.0,-1.0,9.0,7.0,0.0,0.0,0.0,0.0,,24.396475945198016,,21.895537168160473,459.47,459.47,0.0,0.0,17,Wed,0.3001656748185889,6.522424330455863,3.586974900291951,1.6768495165478257,12631475,1018656.2313456156,-4803072.220487144,3.586974900291951,6.522424330455863,0.101,29.4,34.3,56.0,40.7
2230,Lagos,2023-02-01,0.244550918547509,0.1379121035341805,SURVEY 90 days,,1.6381558215821193,,1.662156340159446,2.5922,2.5922,0.8629399999999999,0.8629399999999999,1.172389,1.172389,0.5143,0.5143,0.963219,0.963219,8.0,2.0,13.0,4.0,-1.0,0.0,10.0,7.0,0.0,0.0,0.0,0.0,,24.392775846553615,,21.90874526497279,460.02,460.02,0.0,0.0,18,Wed,0.3001656748185889,6.522424330455863,3.586974900291951,1.6768495165478257,12631475,1018656.2313456156,-4803072.220487144,3.586974900291951,6.522424330455863,0.101,29.4,34.3,56.0,40.7
