,Datetime,region,population,FCS,rCSI,dataType,n_conflicts,n_fatalities,log_fatalities,rolling_sum_fatalities,rolling_sum_conflicts,log_rolling_sum_fatalities
2510,2022-11-05,Bauchi,7222452,0.3672059018183852,0.2076258866102537,SURVEY,0.0,0.0,0.0,,,
2511,2022-11-06,Bauchi,7222452,0.3662699315966378,0.2103849219074076,SURVEY,0.0,0.0,0.0,,,
2512,2022-11-07,Bauchi,7222452,0.3668799737263743,0.2099228904532699,SURVEY,0.0,0.0,0.0,,,
2513,2022-11-08,Bauchi,7222452,0.3633579011670829,0.2017159823284391,SURVEY,0.0,0.0,0.0,,,
2514,2022-11-09,Bauchi,7222452,0.3614388852982338,0.1958748912419217,SURVEY,0.0,0.0,0.0,,,
2515,2022-11-10,Bauchi,7222452,0.3644908958896508,0.1962319721889463,SURVEY,0.0,0.0,0.0,,,
2516,2022-11-11,Bauchi,7222452,0.3747069554771703,0.1934939823760684,SURVEY,0.0,0.0,0.0,,,
2517,2022-11-12,Bauchi,7222452,0.3782669652910119,0.1868348865454557,SURVEY,0.0,0.0,0.0,2.0,4.0,1.0986122886681098
2518,2022-11-13,Bauchi,7222452,0.3767908737918923,0.1807969094152512,SURVEY,0.0,0.0,0.0,2.0,4.0,1.0986122886681098
2519,2022-11-14,Bauchi,7222452,0.3746108662265945,0.1758469284392613,SURVEY,0.0,0.0,0.0,2.0,4.0,1.0986122886681098
2520,2022-11-15,Bauchi,7222452,0.3768469489309171,0.1786189787069543,SURVEY,1.0,0.0,0.0,2.0,5.0,1.0986122886681098
2521,2022-11-16,Bauchi,7222452,0.377539926883557,0.185641939884128,SURVEY,0.0,0.0,0.0,2.0,5.0,1.0986122886681098
2522,2022-11-17,Bauchi,7222452,0.381895926757284,0.1890338627380285,SURVEY,0.0,0.0,0.0,2.0,5.0,1.0986122886681098
2523,2022-11-18,Bauchi,7222452,0.3824019875798413,0.1890899378770534,SURVEY,0.0,0.0,0.0,2.0,5.0,1.0986122886681098
2524,2022-11-19,Bauchi,7222452,0.3765509275797195,0.1883098703875083,SURVEY,0.0,0.0,0.0,2.0,5.0,1.0986122886681098
2525,2022-11-20,Bauchi,7222452,0.3769459457812942,0.1896649503520411,SURVEY,0.0,0.0,0.0,2.0,5.0,1.0986122886681098
2526,2022-11-21,Bauchi,7222452,0.3773748859805506,0.1861298628222105,SURVEY,1.0,0.0,0.0,2.0,6.0,1.0986122886681098
2527,2022-11-22,Bauchi,7222452,0.3873759216399084,0.1920349211043562,SURVEY,0.0,0.0,0.0,2.0,6.0,1.0986122886681098
2528,2022-11-23,Bauchi,7222452,0.3852008985314128,0.1931238864585046,SURVEY,0.0,0.0,0.0,2.0,6.0,1.0986122886681098
2529,2022-11-24,Bauchi,7222452,0.3886969411496262,0.1913919261768717,SURVEY,0.0,0.0,0.0,2.0,6.0,1.0986122886681098
2530,2022-11-25,Bauchi,7222452,0.3930789709644314,0.1971309743560773,SURVEY,0.0,0.0,0.0,2.0,6.0,1.0986122886681098
2531,2022-11-26,Bauchi,7222452,0.4003349554971082,0.1984609935794658,SURVEY,0.0,0.0,0.0,2.0,6.0,1.0986122886681098
2532,2022-11-27,Bauchi,7222452,0.3987768973750188,0.1982329546807649,SURVEY,0.0,0.0,0.0,2.0,5.0,1.0986122886681098
2533,2022-11-28,Bauchi,7222452,0.3985589658470558,0.2012219672764872,SURVEY,0.0,0.0,0.0,2.0,4.0,1.0986122886681098
2534,2022-11-29,Bauchi,7222452,0.401986887555639,0.1996929851524108,SURVEY,0.0,0.0,0.0,2.0,4.0,1.0986122886681098
2535,2022-11-30,Bauchi,7222452,0.4020529316082682,0.2037468715610709,SURVEY,0.0,0.0,0.0,2.0,3.0,1.0986122886681098
2536,2022-12-01,Bauchi,7222452,0.4008109711217187,0.2041089369648978,SURVEY,0.0,0.0,0.0,2.0,3.0,1.0986122886681098
2537,2022-12-02,Bauchi,7222452,0.4014748730763458,0.2043168995792565,SURVEY,0.0,0.0,0.0,2.0,3.0,1.0986122886681098
2538,2022-12-03,Bauchi,7222452,0.3948689447849567,0.2021559990983671,SURVEY,0.0,0.0,0.0,2.0,3.0,1.0986122886681098
2539,2022-12-04,Bauchi,7222452,0.3993149417953903,0.2029058829328322,SURVEY,0.0,0.0,0.0,0.0,2.0,0.0
2540,2022-12-05,Bauchi,7222452,0.4002729267013474,0.203826899784173,SURVEY,0.0,0.0,0.0,0.0,2.0,0.0
2541,2022-12-06,Bauchi,7222452,0.4132229608448765,0.2034219126689938,SURVEY,0.0,0.0,0.0,0.0,2.0,0.0
2542,2022-12-07,Bauchi,7222452,0.4086959664114071,0.2071898850971941,SURVEY,0.0,0.0,0.0,0.0,2.0,0.0
2543,2022-12-08,Bauchi,7222452,0.4240249710209219,0.2109928871801432,SURVEY,0.0,0.0,0.0,0.0,2.0,0.0
2544,2022-12-09,Bauchi,7222452,0.4247859314260586,0.2101689287793121,SURVEY,1.0,14.0,2.70805020110221,14.0,3.0,2.70805020110221
2545,2022-12-10,Bauchi,7222452,0.4222999335959588,0.2173938989141084,SURVEY,1.0,10.0,2.3978952727983707,24.0,4.0,3.2188758248682006
2546,2022-12-11,Bauchi,7222452,0.4338768883476138,0.2309658825008459,SURVEY,0.0,0.0,0.0,24.0,4.0,3.2188758248682006
2547,2022-12-12,Bauchi,7222452,0.4349108862198045,0.2292389066760153,SURVEY,0.0,0.0,0.0,24.0,4.0,3.2188758248682006
2548,2022-12-13,Bauchi,7222452,0.4280999029138581,0.2196979640709277,SURVEY,0.0,0.0,0.0,24.0,4.0,3.2188758248682006
2549,2022-12-14,Bauchi,7222452,0.4340618670778289,0.2169919578558639,SURVEY,0.0,0.0,0.0,24.0,4.0,3.2188758248682006
2550,2022-12-15,Bauchi,7222452,0.4366418773015037,0.2136389414564472,SURVEY,0.0,0.0,0.0,24.0,3.0,3.2188758248682006
2551,2022-12-16,Bauchi,7222452,0.442475907074218,0.2143679182637697,SURVEY,0.0,0.0,0.0,24.0,3.0,3.2188758248682006
2552,2022-12-17,Bauchi,7222452,0.4435679184853011,0.2110679309464431,SURVEY,0.0,0.0,0.0,24.0,3.0,3.2188758248682006
2553,2022-12-18,Bauchi,7222452,0.4361359549360799,0.2117509399854786,SURVEY,0.0,0.0,0.0,24.0,3.0,3.2188758248682006
2554,2022-12-19,Bauchi,7222452,0.444055979880517,0.2084389068975467,SURVEY,3.0,12.0,2.5649493574615367,36.0,6.0,3.6109179126442243
2555,2022-12-20,Bauchi,7222452,0.4584038772427978,0.2064069100078477,SURVEY,0.0,0.0,0.0,36.0,6.0,3.6109179126442243
2556,2022-12-21,Bauchi,7222452,0.458976951317918,0.2071959772110635,SURVEY,0.0,0.0,0.0,36.0,5.0,3.6109179126442243
2557,2022-12-22,Bauchi,7222452,0.4618129687812394,0.2081089635486674,SURVEY,0.0,0.0,0.0,36.0,5.0,3.6109179126442243
2558,2022-12-23,Bauchi,7222452,0.4726249478708892,0.2106428675469217,SURVEY,0.0,0.0,0.0,36.0,5.0,3.6109179126442243
2559,2022-12-24,Bauchi,7222452,0.4744559050028993,0.2161259084864807,SURVEY,0.0,0.0,0.0,36.0,5.0,3.6109179126442243
2560,2022-12-25,Bauchi,7222452,0.4792479063896859,0.2127159862052389,SURVEY,0.0,0.0,0.0,36.0,5.0,3.6109179126442243
2561,2022-12-26,Bauchi,7222452,0.4835669382087967,0.2126729260367531,SURVEY,0.0,0.0,0.0,36.0,5.0,3.6109179126442243
2562,2022-12-27,Bauchi,7222452,0.4840939060584965,0.2122939688626521,SURVEY,0.0,0.0,0.0,36.0,5.0,3.6109179126442243
2563,2022-12-28,Bauchi,7222452,0.4834679413584195,0.2105239328693358,SURVEY,2.0,20.0,3.044522437723423,56.0,7.0,4.04305126783455
2564,2022-12-29,Bauchi,7222452,0.4822479955560798,0.209795925261947,SURVEY,0.0,0.0,0.0,56.0,7.0,4.04305126783455
2565,2022-12-30,Bauchi,7222452,0.4759599648429647,0.2047141993520315,SURVEY,0.0,0.0,0.0,56.0,7.0,4.04305126783455
2566,2022-12-31,Bauchi,7222452,0.4761349746595754,0.2046318895577291,SURVEY,1.0,3.0,1.3862943611198906,59.0,8.0,4.0943445622221
2567,2023-01-01,Bauchi,7222452,0.4804218844237386,0.201855962490301,SURVEY,0.0,0.0,0.0,59.0,8.0,4.0943445622221
2568,2023-01-02,Bauchi,7222452,0.4846629648767482,0.2000119903877519,SURVEY,0.0,0.0,0.0,59.0,8.0,4.0943445622221
2569,2023-01-03,Bauchi,7222452,0.496207936030589,0.1958049703895574,SURVEY,0.0,0.0,0.0,59.0,8.0,4.0943445622221
2570,2023-01-04,Bauchi,7222452,0.4969828806061985,0.195205866373359,SURVEY,0.0,0.0,0.0,59.0,8.0,4.0943445622221
2571,2023-01-05,Bauchi,7222452,0.5030209961935365,0.1926259946068177,SURVEY,0.0,0.0,0.0,59.0,8.0,4.0943445622221
2572,2023-01-06,Bauchi,7222452,0.5016808695994103,0.1923609876535005,SURVEY,0.0,0.0,0.0,59.0,8.0,4.0943445622221
2573,2023-01-07,Bauchi,7222452,0.493475899874447,0.1967869083795918,SURVEY,1.0,2.0,1.0986122886681098,61.0,9.0,4.127134385045092
2574,2023-01-08,Bauchi,7222452,0.4935398670700753,0.2021008931592761,SURVEY,0.0,0.0,0.0,47.0,8.0,3.871201010907891
2575,2023-01-09,Bauchi,7222452,0.4987289635154377,0.2042998693518489,SURVEY,1.0,1.0,0.6931471805599453,38.0,8.0,3.6635616461296463
2576,2023-01-10,Bauchi,7222452,0.4996319809394371,0.2099059986829957,SURVEY,1.0,2.0,1.0986122886681098,40.0,9.0,3.713572066704308
2577,2023-01-11,Bauchi,7222452,0.4984699102188564,0.2130918973224052,SURVEY,0.0,0.0,0.0,40.0,9.0,3.713572066704308
2578,2023-01-12,Bauchi,7222452,0.4978439455187795,0.2165149730313195,SURVEY,0.0,0.0,0.0,40.0,9.0,3.713572066704308
2579,2023-01-13,Bauchi,7222452,0.4968229626171278,0.2212029931109268,SURVEY,0.0,0.0,0.0,40.0,9.0,3.713572066704308
2580,2023-01-14,Bauchi,7222452,0.506879934958377,0.211033870491628,SURVEY,0.0,0.0,0.0,40.0,9.0,3.713572066704308
2581,2023-01-15,Bauchi,7222452,0.5118929139300614,0.2106407185063357,SURVEY,1.0,0.0,0.0,40.0,10.0,3.713572066704308
2582,2023-01-16,Bauchi,7222452,0.5120259712352536,0.2119769020271786,SURVEY,0.0,0.0,0.0,40.0,10.0,3.713572066704308
2583,2023-01-17,Bauchi,7222452,0.5114419590465953,0.2094238909445158,SURVEY,0.0,0.0,0.0,40.0,10.0,3.713572066704308
2584,2023-01-18,Bauchi,7222452,0.5042099275979958,0.2088369711560561,SURVEY,0.0,0.0,0.0,28.0,7.0,3.367295829986474
2585,2023-01-19,Bauchi,7222452,0.5017849893637231,0.1952008819165568,SURVEY,0.0,0.0,0.0,28.0,7.0,3.367295829986474
2586,2023-01-20,Bauchi,7222452,0.5063759509928207,0.2000248669011576,SURVEY,0.0,0.0,0.0,28.0,7.0,3.367295829986474
2587,2023-01-21,Bauchi,7222452,0.5044898879217197,0.1990119145132429,SURVEY,1.0,4.0,1.6094379124341003,32.0,8.0,3.4965075614664802
2588,2023-01-22,Bauchi,7222452,0.5047058810498152,0.1974789171322979,SURVEY,0.0,0.0,0.0,32.0,8.0,3.4965075614664802
2589,2023-01-23,Bauchi,7222452,0.5019399228959915,0.1948169402856537,SURVEY,0.0,0.0,0.0,32.0,8.0,3.4965075614664802
2590,2023-01-24,Bauchi,7222452,0.501090903754016,0.1915429829094052,SURVEY,0.0,0.0,0.0,32.0,8.0,3.4965075614664802
2591,2023-01-25,Bauchi,7222452,0.5009269705080768,0.1910648904277937,SURVEY,0.0,0.0,0.0,32.0,8.0,3.4965075614664802
2592,2023-01-26,Bauchi,7222452,0.5072768915598193,0.1992029853573274,SURVEY,0.0,0.0,0.0,32.0,8.0,3.4965075614664802
2593,2023-01-27,Bauchi,7222452,0.5179718743717507,0.2020079884227683,SURVEY,0.0,0.0,0.0,12.0,6.0,2.5649493574615367
2594,2023-01-28,Bauchi,7222452,0.5193959059887141,0.2019599437974804,SURVEY,0.0,0.0,0.0,12.0,6.0,2.5649493574615367
2595,2023-01-29,Bauchi,7222452,0.5217788917115683,0.2032229497683058,SURVEY,0.0,0.0,0.0,12.0,6.0,2.5649493574615367
2596,2023-01-30,Bauchi,7222452,0.5258419162910325,0.2044078659158967,SURVEY,2.0,1.0,0.6931471805599453,10.0,7.0,2.3978952727983707
2597,2023-01-31,Bauchi,7222452,0.5302589757605866,0.2085989633437508,SURVEY,0.0,0.0,0.0,10.0,7.0,2.3978952727983707
2598,2023-02-01,Bauchi,7222452,0.5312089301528068,0.2110129634644854,SURVEY,1.0,0.0,0.0,10.0,8.0,2.3978952727983707
2599,2023-02-02,Bauchi,7222452,0.5338488923152415,0.2165999857112238,SURVEY,0.0,0.0,0.0,10.0,8.0,2.3978952727983707
2600,2023-02-03,Bauchi,7222452,0.5332279120719667,0.2183019007949101,SURVEY,0.0,0.0,0.0,10.0,8.0,2.3978952727983707
2601,2023-02-04,Bauchi,7222452,0.5340958998412174,0.2160529415771818,SURVEY,0.0,0.0,0.0,10.0,8.0,2.3978952727983707
2602,2023-02-05,Bauchi,7222452,0.5433559129226473,0.2214079096683508,SURVEY,0.0,0.0,0.0,10.0,8.0,2.3978952727983707
2603,2023-02-06,Bauchi,7222452,0.5442139317782936,0.2242138819337255,SURVEY,0.0,0.0,0.0,8.0,7.0,2.1972245773362196
2604,2023-02-07,Bauchi,7222452,0.5427449015929771,0.2246517356520503,SURVEY,0.0,0.0,0.0,8.0,7.0,2.1972245773362196
2605,2023-02-08,Bauchi,7222452,0.5464279997984064,0.2273158755502978,SURVEY,1.0,1.0,0.6931471805599453,8.0,7.0,2.1972245773362196
2606,2023-02-09,Bauchi,7222452,0.5452938974187713,0.2327289956374926,SURVEY,0.0,0.0,0.0,6.0,6.0,1.9459101490553132
2607,2023-02-10,Bauchi,7222452,0.5463789859731847,0.232371914690468,SURVEY,0.0,0.0,0.0,6.0,6.0,1.9459101490553132
2608,2023-02-11,Bauchi,7222452,0.5614829977409335,0.249905987606425,SURVEY,0.0,0.0,0.0,6.0,6.0,1.9459101490553132
2609,2023-02-12,Bauchi,7222452,0.5621529918094298,0.2487909923111984,SURVEY,0.0,0.0,0.0,6.0,6.0,1.9459101490553132
2610,2023-02-13,Bauchi,7222452,0.5619129071401237,0.2482119645793423,SURVEY,1.0,0.0,0.0,6.0,7.0,1.9459101490553132
2611,2023-02-14,Bauchi,7222452,0.5598289888254017,0.2491948717693104,SURVEY,0.0,0.0,0.0,6.0,6.0,1.9459101490553132
2612,2023-02-15,Bauchi,7222452,0.5445609053545805,0.2597048758510267,SURVEY,0.0,0.0,0.0,6.0,6.0,1.9459101490553132
2613,2023-02-16,Bauchi,7222452,0.54389686494282,0.2569519326677422,SURVEY,0.0,0.0,0.0,6.0,6.0,1.9459101490553132
2614,2023-02-17,Bauchi,7222452,0.5480069649476382,0.2590689422373454,SURVEY,0.0,0.0,0.0,6.0,6.0,1.9459101490553132
2615,2023-02-18,Bauchi,7222452,0.5558768684097866,0.2538099249396188,SURVEY,0.0,0.0,0.0,6.0,6.0,1.9459101490553132
2616,2023-02-19,Bauchi,7222452,0.55827286910318,0.2527759270674281,SURVEY,0.0,0.0,0.0,6.0,6.0,1.9459101490553132
2617,2023-02-20,Bauchi,7222452,0.5561508750767745,0.2428949337427234,SURVEY,0.0,0.0,0.0,2.0,5.0,1.0986122886681098
2618,2023-02-21,Bauchi,7222452,0.5627829717663752,0.2417659542770238,SURVEY,0.0,0.0,0.0,2.0,5.0,1.0986122886681098
2619,2023-02-22,Bauchi,7222452,0.5636279756514824,0.2427489999241255,SURVEY,0.0,0.0,0.0,2.0,5.0,1.0986122886681098
2620,2023-02-23,Bauchi,7222452,0.5596409640382518,0.2394329515793251,SURVEY,0.0,0.0,0.0,2.0,5.0,1.0986122886681098
2621,2023-02-24,Bauchi,7222452,0.5596159032971074,0.2352019784970533,SURVEY,0.0,0.0,0.0,2.0,5.0,1.0986122886681098
2622,2023-02-25,Bauchi,7222452,0.5629529971261837,0.237221929616147,SURVEY,0.0,0.0,0.0,2.0,5.0,1.0986122886681098
2623,2023-02-26,Bauchi,7222452,0.559446985594366,0.2395409481433729,SURVEY,0.0,0.0,0.0,2.0,5.0,1.0986122886681098
2624,2023-02-27,Bauchi,7222452,0.5569659722210684,0.2406239598407853,SURVEY,1.0,0.0,0.0,2.0,6.0,1.0986122886681098
2625,2023-02-28,Bauchi,7222452,0.5601099183490593,0.2471559520229417,SURVEY,0.0,0.0,0.0,2.0,6.0,1.0986122886681098
2626,2023-03-01,Bauchi,7222452,0.5617838650917999,0.2476739201589709,SURVEY,0.0,0.0,0.0,1.0,4.0,0.6931471805599453
2627,2023-03-02,Bauchi,7222452,0.5620249189610398,0.2499249562337001,SURVEY,0.0,0.0,0.0,1.0,4.0,0.6931471805599453
2628,2023-03-03,Bauchi,7222452,0.564055946650805,0.2507789598324779,SURVEY,1.0,2.0,1.0986122886681098,3.0,4.0,1.3862943611198906
2629,2023-03-04,Bauchi,7222452,0.5641388824737084,0.250485984538215,SURVEY,0.0,0.0,0.0,3.0,4.0,1.3862943611198906
2630,2023-03-05,Bauchi,7222452,0.5618439554876931,0.2521658849376915,SURVEY,0.0,0.0,0.0,3.0,4.0,1.3862943611198906
2631,2023-03-06,Bauchi,7222452,0.561172992219263,0.2568519666174313,SURVEY,0.0,0.0,0.0,3.0,4.0,1.3862943611198906
2632,2023-03-07,Bauchi,7222452,0.5586138890227308,0.2534859352474755,SURVEY,0.0,0.0,0.0,3.0,4.0,1.3862943611198906
2633,2023-03-08,Bauchi,7222452,0.556806884974798,0.2524138616636012,SURVEY,1.0,1.0,0.6931471805599453,4.0,5.0,1.6094379124341003
2634,2023-03-09,Bauchi,7222452,0.5624899964721123,0.2501928707868187,SURVEY,0.0,0.0,0.0,4.0,5.0,1.6094379124341003
2635,2023-03-10,Bauchi,7222452,0.5651638806322286,0.252383954922788,SURVEY,0.0,0.0,0.0,3.0,4.0,1.3862943611198906
2636,2023-03-11,Bauchi,7222452,0.5699309597350041,0.2459329601636674,SURVEY,0.0,0.0,0.0,3.0,4.0,1.3862943611198906
2637,2023-03-12,Bauchi,7222452,0.5727739000549952,0.2486669347196769,SURVEY,0.0,0.0,0.0,3.0,4.0,1.3862943611198906
2638,2023-03-13,Bauchi,7222452,0.5792759854963384,0.2509109094806029,SURVEY,0.0,0.0,0.0,3.0,4.0,1.3862943611198906
2639,2023-03-14,Bauchi,7222452,0.5791448665910137,0.2486899186038204,SURVEY,0.0,0.0,0.0,3.0,4.0,1.3862943611198906
2640,2023-03-15,Bauchi,7222452,0.5821108953025925,0.2512438988864169,SURVEY,0.0,0.0,0.0,3.0,3.0,1.3862943611198906
2641,2023-03-16,Bauchi,7222452,0.5835588800036331,0.262374883211408,SURVEY,0.0,0.0,0.0,3.0,3.0,1.3862943611198906
2642,2023-03-17,Bauchi,7222452,0.5814409012340961,0.2621368753991027,SURVEY,0.0,0.0,0.0,3.0,3.0,1.3862943611198906
2643,2023-03-18,Bauchi,7222452,0.5848749150565488,0.2665619653823937,SURVEY,2.0,0.0,0.0,3.0,5.0,1.3862943611198906
2644,2023-03-19,Bauchi,7222452,0.5867328713295706,0.2671808687686675,SURVEY,0.0,0.0,0.0,3.0,5.0,1.3862943611198906
2645,2023-03-20,Bauchi,7222452,0.5829769446719757,0.2737739205466509,SURVEY,1.0,1.0,0.6931471805599453,4.0,6.0,1.6094379124341003
2646,2023-03-21,Bauchi,7222452,0.5857239341985243,0.2731008804212198,SURVEY,1.0,4.0,1.6094379124341003,8.0,7.0,2.1972245773362196
2647,2023-03-22,Bauchi,7222452,0.5918308629811593,0.2805339516275082,SURVEY,0.0,0.0,0.0,8.0,7.0,2.1972245773362196
2648,2023-03-23,Bauchi,7222452,0.5943489828662066,0.278521892565018,SURVEY,0.0,0.0,0.0,8.0,7.0,2.1972245773362196
2649,2023-03-24,Bauchi,7222452,0.5926879126368718,0.2750208654900025,SURVEY,0.0,0.0,0.0,8.0,7.0,2.1972245773362196
2650,2023-03-25,Bauchi,7222452,0.5882478692831742,0.2820849484357944,SURVEY,0.0,0.0,0.0,8.0,7.0,2.1972245773362196
2651,2023-03-26,Bauchi,7222452,0.5922369577534057,0.2867479077742573,SURVEY,0.0,0.0,0.0,8.0,7.0,2.1972245773362196
2652,2023-03-27,Bauchi,7222452,0.5919149064611299,0.2889399611101604,SURVEY,0.0,0.0,0.0,8.0,7.0,2.1972245773362196
2653,2023-03-28,Bauchi,7222452,0.5914379216365855,0.2906688753348586,SURVEY,0.0,0.0,0.0,8.0,7.0,2.1972245773362196
2654,2023-03-29,Bauchi,7222452,0.5931409443773389,0.2932538700153355,SURVEY,0.0,0.0,0.0,8.0,6.0,2.1972245773362196
2655,2023-03-30,Bauchi,7222452,0.5998389466624354,0.2943439430265511,SURVEY,0.0,0.0,0.0,8.0,6.0,2.1972245773362196
2656,2023-03-31,Bauchi,7222452,0.6019538793750377,0.3042739501764774,SURVEY,0.0,0.0,0.0,8.0,6.0,2.1972245773362196
2657,2023-04-01,Bauchi,7222452,0.6027768685759352,0.3059239438351407,SURVEY,0.0,0.0,0.0,8.0,6.0,2.1972245773362196
2658,2023-04-02,Bauchi,7222452,0.6008788981913622,0.3026819700567064,SURVEY,0.0,0.0,0.0,6.0,5.0,1.9459101490553132
2659,2023-04-03,Bauchi,7222452,0.5977339828634375,0.3096618710653944,SURVEY,0.0,0.0,0.0,6.0,5.0,1.9459101490553132
2660,2023-04-04,Bauchi,7222452,0.6016159055124215,0.3047909491125729,SURVEY,0.0,0.0,0.0,6.0,5.0,1.9459101490553132
2661,2023-04-05,Bauchi,7222452,0.6010089094396197,0.3022258922593047,SURVEY,0.0,0.0,0.0,6.0,5.0,1.9459101490553132
2662,2023-04-06,Bauchi,7222452,0.6057919111127357,0.3015158840792573,SURVEY,1.0,1.0,0.6931471805599453,7.0,6.0,2.0794415416798357
2663,2023-04-07,Bauchi,7222452,0.6105938814131268,0.3011489726757616,SURVEY,1.0,0.0,0.0,6.0,6.0,1.9459101490553132
2664,2023-04-08,Bauchi,7222452,0.6077189574953216,0.2945168759861609,SURVEY,0.0,0.0,0.0,6.0,6.0,1.9459101490553132
2665,2023-04-09,Bauchi,7222452,0.6064239679266819,0.2962968808930817,SURVEY,0.0,0.0,0.0,6.0,6.0,1.9459101490553132
2666,2023-04-10,Bauchi,7222452,0.6051259323011077,0.2870029458139701,SURVEY,0.0,0.0,0.0,6.0,6.0,1.9459101490553132
2667,2023-04-11,Bauchi,7222452,0.6036269953749779,0.2885259742813105,SURVEY,0.0,0.0,0.0,6.0,6.0,1.9459101490553132
2668,2023-04-12,Bauchi,7222452,0.5982419820858622,0.2818019420551358,SURVEY,0.0,0.0,0.0,6.0,6.0,1.9459101490553132
2669,2023-04-13,Bauchi,7222452,0.6033509118509891,0.2804069864361854,SURVEY,0.0,0.0,0.0,6.0,6.0,1.9459101490553132
2670,2023-04-14,Bauchi,7222452,0.6071169458793219,0.2771899349417621,SURVEY,0.0,0.0,0.0,6.0,6.0,1.9459101490553132
2671,2023-04-15,Bauchi,7222452,0.6021369197053854,0.2699429501227561,SURVEY,1.0,1.0,0.6931471805599453,7.0,7.0,2.0794415416798357
2672,2023-04-16,Bauchi,7222452,0.6011109523469315,0.2733359806337238,SURVEY,0.0,0.0,0.0,7.0,7.0,2.0794415416798357
2673,2023-04-17,Bauchi,7222452,0.6041499479678093,0.2887259063819323,SURVEY,0.0,0.0,0.0,7.0,5.0,2.0794415416798357
2674,2023-04-18,Bauchi,7222452,0.6130049739340601,0.2923979280166902,SURVEY,1.0,0.0,0.0,7.0,6.0,2.0794415416798357
2675,2023-04-19,Bauchi,7222452,0.6170329688587753,0.2900359877781119,SURVEY,0.0,0.0,0.0,6.0,5.0,1.9459101490553132
2676,2023-04-20,Bauchi,7222452,0.6161188748641043,0.2858879505187435,SURVEY,0.0,0.0,0.0,2.0,4.0,1.0986122886681098
2677,2023-04-21,Bauchi,7222452,0.617994969021601,0.285636927735899,SURVEY,0.0,0.0,0.0,2.0,4.0,1.0986122886681098
2678,2023-04-22,Bauchi,7222452,0.6229959022226801,0.2887519363230105,SURVEY,0.0,0.0,0.0,2.0,4.0,1.0986122886681098
2679,2023-04-23,Bauchi,7222452,0.6272789351871082,0.2900888784030686,SURVEY,0.0,0.0,0.0,2.0,4.0,1.0986122886681098
2680,2023-04-24,Bauchi,7222452,0.6309069274534466,0.2933509284658451,SURVEY,0.0,0.0,0.0,2.0,4.0,1.0986122886681098
2681,2023-04-25,Bauchi,7222452,0.6334519080223725,0.2927809004476596,SURVEY,0.0,0.0,0.0,2.0,4.0,1.0986122886681098
2682,2023-04-26,Bauchi,7222452,0.6320869976013687,0.2927309174225041,SURVEY,0.0,0.0,0.0,2.0,4.0,1.0986122886681098
2683,2023-04-27,Bauchi,7222452,0.6254958842232528,0.2903649619270574,SURVEY,0.0,0.0,0.0,2.0,4.0,1.0986122886681098
2684,2023-04-28,Bauchi,7222452,0.6234638873335537,0.2895159427850818,SURVEY,0.0,0.0,0.0,2.0,4.0,1.0986122886681098
2685,2023-04-29,Bauchi,7222452,0.6085258856687452,0.2808368958353755,SURVEY,0.0,0.0,0.0,2.0,4.0,1.0986122886681098
2686,2023-04-30,Bauchi,7222452,0.6106248958110071,0.2811369324434416,SURVEY,0.0,0.0,0.0,2.0,4.0,1.0986122886681098
2687,2023-05-01,Bauchi,7222452,0.607902967025603,0.2791428728082928,SURVEY,0.0,0.0,0.0,2.0,4.0,1.0986122886681098
2688,2023-05-02,Bauchi,7222452,0.6109479163032167,0.2791089508106111,SURVEY,0.0,0.0,0.0,2.0,4.0,1.0986122886681098
2689,2023-05-03,Bauchi,7222452,0.6050609959055456,0.2705399772819535,SURVEY,0.0,0.0,0.0,2.0,4.0,1.0986122886681098
2690,2023-05-04,Bauchi,7222452,0.602099951650769,0.2710969903296,SURVEY,0.0,0.0,0.0,2.0,4.0,1.0986122886681098
2691,2023-05-05,Bauchi,7222452,0.604284943672869,0.2736218946141837,SURVEY,0.0,0.0,0.0,2.0,4.0,1.0986122886681098
2692,2023-05-06,Bauchi,7222452,0.5999689579106929,0.2738389953993463,SURVEY,0.0,0.0,0.0,1.0,3.0,0.6931471805599453
2693,2023-05-07,Bauchi,7222452,0.6120399277142998,0.2710018702789579,SURVEY,1.0,0.0,0.0,1.0,3.0,0.6931471805599453
2694,2023-05-08,Bauchi,7222452,0.6149929414553396,0.2795179531826587,SURVEY,0.0,0.0,0.0,1.0,3.0,0.6931471805599453
2695,2023-05-09,Bauchi,7222452,0.6164198806721042,0.2789988773895624,SURVEY,0.0,0.0,0.0,1.0,3.0,0.6931471805599453
2696,2023-05-10,Bauchi,7222452,0.6151139529899264,0.2736318635277881,SURVEY,0.0,0.0,0.0,1.0,3.0,0.6931471805599453
2697,2023-05-11,Bauchi,7222452,0.6173529432940503,0.2774059280698577,SURVEY,0.0,0.0,0.0,1.0,3.0,0.6931471805599453
2698,2023-05-12,Bauchi,7222452,0.6052189754947489,0.2640939669796352,SURVEY,0.0,0.0,0.0,1.0,3.0,0.6931471805599453
2699,2023-05-13,Bauchi,7222452,0.6067238660776146,0.2696978809966477,SURVEY,0.0,0.0,0.0,1.0,3.0,0.6931471805599453
2700,2023-05-14,Bauchi,7222452,0.6123119959814203,0.2653778799776031,SURVEY,0.0,0.0,0.0,1.0,3.0,0.6931471805599453
2701,2023-05-15,Bauchi,7222452,0.6028168826874862,0.2560019782755219,SURVEY,1.0,0.0,0.0,0.0,3.0,0.0
